Date,USDMXN Curncy,MXN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,MXNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,MEXBOL Index,DXY Curncy,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2009-05-01,13.7786,168.02,1.3273,1.4921,99.12,0.9068,3.1533,52.85,,886.55,7.0093,35.3,876.0,1398.5,,84.546,300.0,13.53,557.25,406.25,1.6792,1.4118,18.3
2009-05-04,13.234,182.3,1.3406,1.5018,98.8,0.9387,3.1514,54.58,39470.0,902.15,7.1706,34.53,902.75,1422.5,23014.05,83.97,280.0,14.0125,538.5,398.0,1.6502,1.4376,
2009-05-05,13.2649,174.2,1.333,1.509,98.82,0.9627,3.1592,54.12,39290.0,897.15,6.6913,33.36,903.5,1427.25,23430.24,84.157,256.5,14.125,541.5,398.5,1.644,1.4265,23.3
2009-05-06,13.1411,166.29,1.3335,1.5136,98.31,0.9628,3.1612,56.15,38790.0,911.35,6.306,32.45,917.25,1429.75,23906.13,83.803,237.5,14.19,547.75,400.75,1.7108,1.4717,25.7
2009-05-07,13.1587,164.95,1.339,1.5018,99.12,0.9949,3.3341,56.47,39690.0,910.82,6.2304,33.44,907.0,1394.5,23589.4,83.941,233.0,13.9525,559.0,404.75,1.8246,1.5802,29.4
2009-05-08,13.0316,161.38,1.3634,1.5234,98.47,0.9793,3.2856,58.14,38900.0,916.65,6.0766,32.05,924.75,1389.5,24085.58,82.529,227.0,13.665,580.5,414.0,1.8189,1.5758,37.0
2009-05-11,13.276,163.61,1.3582,1.5117,97.49,0.891,3.1654,57.48,38270.0,913.6,5.8262,32.87,909.0,1396.75,23943.02,82.678,241.0,13.9675,580.5,413.5,1.7801,1.5107,38.4
2009-05-12,13.221,153.56,1.3648,1.5271,96.45,0.883,3.1727,57.94,38020.0,923.3,5.9916,31.8,906.75,1385.0,23696.49,82.306,259.0,14.265,582.5,419.5,1.7774,1.5353,40.2
2009-05-13,13.339,153.8,1.36,1.5157,95.31,0.8669,3.1195,57.34,38480.0,926.33,5.6005,33.65,885.25,1344.25,23155.01,82.499,263.0,14.2775,578.75,419.5,1.7729,1.4856,29.3
2009-05-14,13.1993,173.19,1.3639,1.5238,95.8,0.8427,3.0884,56.69,37050.0,926.5,5.5999,31.37,889.5,1353.75,23405.93,82.279,263.0,13.765,581.5,421.5,1.7944,1.4752,27.1
2009-05-15,13.26,147.0,1.3495,1.518,95.21,0.8507,3.1341,55.98,36650.0,931.78,5.6509,33.12,883.0,1354.25,23341.72,83.024,254.0,13.245,577.5,417.25,1.8548,1.5179,42.7
2009-05-18,13.0204,149.72,1.3562,1.5348,96.31,0.9074,3.23,58.47,35540.0,918.25,5.9758,30.24,907.0,1388.5,23935.49,82.667,249.0,13.005,590.5,421.5,1.9371,1.6105,46.1
2009-05-19,12.9465,149.14,1.363,1.5477,95.98,0.8831,3.243,58.92,36630.0,924.98,5.924,28.8,906.5,1394.0,24344.62,81.978,240.0,13.07,588.75,425.75,1.9637,1.6475,46.1
2009-05-20,13.01,147.56,1.378,1.5755,94.88,0.8343,3.1912,60.59,37020.0,938.65,5.8213,29.03,900.0,1392.5,24399.6,80.985,225.0,13.2825,597.75,426.0,1.9504,1.6793,46.2
2009-05-21,13.1108,147.23,1.389,1.5844,94.41,0.8587,3.3644,59.93,36880.0,953.78,5.7962,31.35,888.75,1367.5,23821.26,80.558,239.0,14.155,593.5,424.0,1.9735,1.7298,44.4
2009-05-22,13.1897,151.84,1.3998,1.5934,94.78,0.8831,3.4495,60.78,36460.0,957.35,5.7954,32.63,885.0,1360.75,24093.24,79.958,238.5,15.2525,612.5,430.25,2.0386,1.7759,45.5
2009-05-25,13.145,141.06,1.4017,1.5908,94.83,0.8831,3.4496,60.21,37200.0,958.8,5.7236,,,,24198.96,80.024,237.0,15.4075,,,2.0386,1.7761,
2009-05-26,13.1705,142.81,1.3985,1.5926,95.03,0.9159,3.5467,61.24,37280.0,952.0,5.6915,30.62,908.75,1410.75,24640.08,80.131,231.0,14.97,612.0,427.5,2.0997,1.8404,67.2
2009-05-27,13.2682,144.69,1.3825,1.5955,95.34,0.9779,3.7381,62.5,37400.0,949.8,5.8881,32.36,892.5,1404.0,24507.81,80.332,234.0,14.6875,625.75,426.0,2.2189,1.9293,68.4
2009-05-28,13.2142,149.13,1.3941,1.5945,96.86,0.9621,3.6122,64.39,,959.43,6.0103,31.67,905.0,1418.25,24659.24,80.433,227.5,14.4575,630.5,428.75,2.1028,1.821,69.9
2009-05-29,13.1506,147.67,1.4158,1.619,95.34,0.9146,3.4594,65.52,,979.18,5.9333,28.92,918.0,1435.5,24331.71,79.348,220.0,15.0125,637.25,436.25,2.0931,1.8399,59.9
2009-06-01,13.2358,140.13,1.4159,1.6443,96.59,0.9463,3.6726,67.97,39340.0,975.05,5.8848,30.04,939.0,1470.0,25105.63,79.171,202.0,15.415,674.5,445.75,2.1876,1.9496,60.1
2009-06-02,13.1697,141.87,1.4303,1.658,95.77,0.9464,3.6127,68.17,40200.0,981.85,5.9449,29.63,942.5,1478.5,25183.83,78.404,205.0,15.77,669.5,449.5,2.2431,1.9918,60.5
2009-06-03,13.3381,140.79,1.4162,1.6317,95.99,0.9068,3.5398,65.88,40110.0,963.05,5.8166,31.02,931.75,1477.5,24651.32,79.5,217.0,16.11,617.5,432.5,2.138,1.9103,59.8
2009-06-04,13.1958,140.75,1.4183,1.6175,96.58,0.9546,3.7099,68.71,39400.0,980.28,5.8677,30.18,940.5,1493.0,24748.03,79.414,211.5,15.5025,635.25,448.5,2.1591,1.935,58.8
2009-06-05,13.2965,142.5,1.3968,1.5981,98.64,1.2923,3.8279,68.34,40850.0,955.33,5.6932,29.62,940.5,1495.0,24913.01,80.67,204.5,14.9175,623.0,444.0,2.2097,2.006,64.8
2009-06-08,13.4532,148.83,1.39,1.6051,98.49,1.398,3.8736,67.88,40520.0,951.85,5.749,29.77,938.75,1490.5,24932.88,80.909,211.0,15.02,598.0,435.0,2.2016,2.0042,60.4
2009-06-09,13.6043,153.13,1.4065,1.6305,97.38,1.3015,3.8559,69.62,40340.0,954.55,5.6922,28.27,939.5,1500.75,25107.43,79.787,206.0,14.8725,613.75,444.0,2.2354,2.0201,57.5
2009-06-10,13.58,153.39,1.3984,1.6359,98.12,1.3508,3.9455,70.8,41400.0,954.5,5.827,28.46,940.5,1495.75,25183.72,80.329,216.0,14.5425,596.0,435.75,2.3238,2.0834,55.8
2009-06-11,13.3802,146.25,1.4108,1.6591,97.64,1.3189,3.8543,71.79,41210.0,954.93,5.7433,28.11,942.0,1492.0,25372.85,79.41,219.0,13.775,594.75,441.0,2.2618,2.0168,62.0
2009-06-12,13.4038,143.5,1.4016,1.6443,98.44,1.2638,3.7916,70.92,41480.0,939.3,5.5589,28.15,944.75,1486.5,25460.02,80.142,215.0,13.4925,584.75,425.5,2.2008,1.9279,61.9
2009-06-15,13.3673,142.33,1.3803,1.632,97.84,1.2236,3.7113,69.44,39800.0,928.3,5.5928,30.81,923.5,1458.5,24899.69,81.14,217.0,13.7275,575.25,406.0,2.1424,1.8742,51.6
2009-06-16,13.4886,147.66,1.3837,1.6411,96.39,1.1833,3.6588,70.24,39230.0,934.8,6.0393,32.68,912.0,1445.75,24224.83,80.709,217.0,13.6725,565.75,404.0,2.0769,1.8129,51.0
2009-06-17,13.4185,145.65,1.3942,1.6401,95.75,1.1593,3.6882,70.85,39030.0,938.6,6.0268,31.54,909.75,1454.75,24150.94,80.169,231.0,13.69,566.0,407.75,2.0314,1.768,50.2
2009-06-18,13.3905,143.5,1.39,1.6332,96.48,1.2495,3.8277,71.06,39310.0,933.2,5.8305,30.03,917.75,1451.0,24340.65,80.609,233.5,13.3075,560.25,403.25,2.1471,1.9076,55.5
2009-06-19,13.3604,141.17,1.3937,1.6494,96.27,1.2018,3.7808,69.19,39380.0,934.03,,27.99,926.15,1470.53,24274.72,80.264,224.0,12.8425,555.25,399.25,2.1347,1.93,54.5
2009-06-22,13.3194,147.0,1.3865,1.6348,95.87,1.1284,3.681,66.98,38580.0,922.73,5.9143,31.17,888.5,1428.0,23314.68,80.783,245.0,13.4925,546.0,385.25,2.1172,1.8443,49.5
2009-06-23,13.3477,142.19,1.4077,1.6455,95.22,1.0959,3.6208,68.8,38090.0,925.9,5.89,30.58,890.25,1424.0,23496.39,79.841,244.0,14.2275,546.75,389.0,2.1278,1.8388,48.4
2009-06-24,13.2919,136.61,1.393,1.6407,95.67,1.1964,3.6851,68.33,38800.0,931.43,5.745,29.05,898.0,1447.25,23711.24,80.556,231.0,13.8225,539.75,386.5,2.1589,1.8062,50.9
2009-06-25,13.2179,138.83,1.3988,1.6368,95.95,1.125,3.5398,69.78,39570.0,939.25,5.8676,26.36,916.5,1473.0,24245.71,80.403,221.0,13.0175,533.0,382.5,2.096,1.7545,51.0
2009-06-26,13.2076,136.61,1.4056,1.6525,95.19,1.1092,3.5363,68.92,40080.0,939.6,5.6557,25.93,914.0,1476.75,24458.23,79.878,214.0,12.855,534.25,384.25,2.0992,1.6947,51.9
2009-06-29,13.1851,134.7,1.4083,1.6567,96.06,1.0933,3.4768,70.99,40430.0,937.95,5.7585,25.35,921.25,1481.5,24473.53,79.835,206.0,13.1,528.5,377.0,2.1063,1.7023,51.2
2009-06-30,13.185,132.34,1.4033,1.6458,96.36,1.1091,3.5326,69.3,40710.0,926.5,5.6888,26.35,915.5,1476.25,24368.38,80.133,209.0,12.815,511.25,347.75,2.2019,1.767,44.7
2009-07-01,13.1205,132.98,1.4142,1.6478,96.66,1.0377,3.5365,68.79,40170.0,940.8,5.5569,26.22,919.25,1478.75,24524.01,79.634,204.5,12.755,506.25,351.75,2.1719,1.7358,43.7
2009-07-02,13.2489,129.84,1.4003,1.6394,95.95,0.9815,3.4946,66.65,40650.0,929.8,5.741,27.95,893.25,1445.25,24051.46,80.151,211.0,12.0175,500.25,345.75,2.0808,1.6517,37.2
2009-07-03,13.2308,129.84,1.398,1.6333,96.04,0.9813,3.4985,65.61,40060.0,932.5,5.5874,,,,24045.39,80.382,210.0,11.835,,,2.0808,1.6557,35.8
2009-07-06,13.24,130.45,1.3984,1.6286,95.35,0.9412,3.5063,64.05,39560.0,925.1,5.625,29.0,895.5,1441.0,23742.49,80.454,211.0,12.17,490.5,343.25,2.0755,1.6209,31.0
2009-07-07,13.4062,132.58,1.3924,1.6139,94.9,0.9651,3.4544,63.23,39510.0,924.68,5.52,30.85,879.25,1408.0,23359.94,80.621,215.0,12.115,483.75,335.5,2.0508,1.621,25.9
2009-07-08,13.5316,134.35,1.3884,1.6072,92.88,0.909,3.3081,60.43,39120.0,909.5,5.4382,31.3,873.75,1407.0,23468.98,80.766,232.0,12.3875,488.5,339.25,1.9541,1.536,25.8
2009-07-09,13.5532,133.23,1.402,1.6335,93.0,0.9247,3.403,61.1,39390.0,912.28,5.6046,29.78,879.0,1413.5,23634.27,79.864,229.0,12.0025,494.25,343.5,1.9375,1.5505,29.5
2009-07-10,13.6879,135.48,1.3936,1.6211,92.55,0.8998,3.3026,60.52,40120.0,913.05,5.5341,29.02,874.25,1416.0,23656.26,80.233,243.0,11.95,491.75,345.5,1.8649,1.5169,37.9
2009-07-13,13.7096,137.88,1.3978,1.6227,92.97,0.8995,3.35,60.69,40080.0,920.3,5.752,26.31,895.5,1442.5,23951.96,80.126,239.0,12.2375,515.75,359.0,1.8712,1.5266,36.7
2009-07-14,13.7482,139.11,1.3967,1.6309,93.51,0.9394,3.4703,60.86,40170.0,925.68,5.7477,25.02,901.5,1446.75,24340.65,80.184,233.0,11.7125,501.75,350.0,1.9913,1.6419,31.9
2009-07-15,13.5448,134.61,1.4107,1.6424,94.23,1.0117,3.6038,63.09,41170.0,939.1,5.5524,25.89,927.25,1497.25,25336.33,79.316,228.0,11.8075,534.75,329.5,2.1006,1.7634,38.1
2009-07-16,13.5514,134.35,1.4148,1.6438,93.93,0.9793,3.5689,62.75,41980.0,937.4,5.6852,25.42,935.75,1512.75,25735.56,79.216,224.0,11.585,533.25,316.75,2.1275,1.7765,34.6
2009-07-17,13.3382,126.45,1.4102,1.6336,94.2,0.9868,3.6433,65.38,41860.0,937.5,5.5372,24.34,937.0,1528.0,25741.96,79.347,217.0,11.585,541.75,322.25,2.2007,1.8594,35.4
2009-07-20,13.3006,121.97,1.4231,1.6548,94.19,0.9703,3.6063,66.44,43250.0,948.75,5.4454,24.4,949.0,1540.5,26284.06,78.907,208.0,12.0925,542.25,323.25,2.2166,1.8855,34.0
2009-07-21,13.3235,124.69,1.4226,1.6459,93.75,0.9213,3.4824,66.87,43300.0,948.53,5.3794,23.87,953.5,1554.0,26004.02,78.927,189.0,12.31,534.75,311.5,2.1112,1.787,33.4
2009-07-22,13.2273,123.06,1.422,1.6493,93.68,0.9373,3.5443,67.21,43320.0,951.25,5.4115,23.47,949.5,1556.5,26288.21,78.706,190.0,11.8525,522.0,308.0,2.1279,1.8168,32.7
2009-07-23,13.245,123.06,1.4143,1.6479,94.93,1.0105,3.6555,69.25,43790.0,949.2,5.4808,23.43,969.0,1584.0,26805.42,78.803,179.5,11.7725,531.75,327.0,2.201,1.9042,32.5
2009-07-24,13.2018,124.0,1.4202,1.6426,94.79,0.9936,3.6578,70.32,43620.0,951.35,5.5604,23.09,977.75,1597.25,26646.37,78.749,174.0,11.32,516.25,316.25,2.1868,1.881,32.6
2009-07-27,13.27,124.09,1.4232,1.6488,95.19,1.0344,3.7189,70.81,44530.0,953.82,5.2658,24.28,980.0,1599.5,26815.3,78.626,174.0,11.285,520.5,322.25,2.2434,1.8942,34.1
2009-07-28,13.2013,121.41,1.4167,1.6429,94.55,1.0755,3.6856,69.88,44860.0,937.58,5.5299,25.01,976.0,1601.5,26850.75,78.85,171.0,11.145,516.25,320.5,2.1874,1.8488,29.2
2009-07-29,13.2539,120.81,1.405,1.6379,94.99,1.1585,3.6582,66.53,43840.0,930.0,5.3955,25.61,975.0,1600.75,26516.5,79.63,173.0,11.3025,511.5,320.75,2.1692,1.8369,24.9
2009-07-30,13.2649,120.81,1.4075,1.6493,95.56,1.1665,3.6074,70.11,43360.0,934.4,5.2708,25.4,982.25,1606.75,26810.27,79.285,170.0,10.8075,516.25,332.25,2.1646,1.8768,23.4
2009-07-31,13.1917,120.5,1.4257,1.6713,94.68,1.1113,3.4796,71.7,45260.0,954.0,5.3911,25.92,984.5,1602.0,27043.5,78.347,163.0,10.6475,528.25,339.5,2.0549,1.7728,30.9
2009-08-03,13.1024,120.44,1.4412,1.6928,95.27,1.1833,3.6333,73.55,47330.0,956.8,5.4096,25.56,1000.75,1626.75,27692.48,77.639,148.0,12.065,549.25,358.0,2.1154,1.8721,34.7
2009-08-04,13.1257,118.79,1.4408,1.6939,95.23,1.1996,3.6845,74.28,47840.0,966.83,5.6606,24.89,1004.75,1630.25,27869.92,77.765,114.0,12.115,542.25,354.5,2.1175,1.8754,33.3
2009-08-05,13.04,117.54,1.4404,1.6989,94.97,1.2079,3.7459,75.51,48700.0,963.58,5.5787,24.9,1000.75,1614.5,28082.63,77.517,148.0,12.1475,528.75,347.0,2.2102,1.9333,28.5
2009-08-06,13.0323,118.02,1.4345,1.6783,95.46,1.2001,3.7501,74.83,47910.0,963.15,5.2958,25.67,995.0,1601.25,27802.41,78.065,145.0,11.6825,500.25,332.5,2.1746,1.9151,31.3
2009-08-07,12.954,115.16,1.4183,1.6684,97.57,1.2977,3.8502,73.59,47240.0,954.95,5.4934,24.76,1006.5,1619.75,28179.55,78.975,143.283,11.5575,489.5,322.0,2.2781,2.0101,55.5
2009-08-10,12.9229,110.83,1.414,1.6481,97.15,1.2335,3.7765,73.5,48390.0,946.42,5.561,24.99,1007.5,1612.5,28305.32,79.256,145.0,11.6725,494.25,324.25,2.2252,1.9588,55.7
2009-08-11,13.0239,112.9,1.4149,1.6478,96.0,1.1691,3.6677,72.46,48480.0,946.1,5.4139,25.99,993.0,1596.5,27800.8,79.176,147.0,11.6725,485.25,326.5,2.1637,1.8948,54.6
2009-08-12,12.9595,112.9,1.4188,1.6482,96.06,1.1532,3.7172,72.89,48170.0,947.1,5.0417,25.45,1002.25,1618.75,28096.02,78.79,160.0,11.685,490.25,330.75,2.1996,1.8979,57.1
2009-08-13,12.8679,111.77,1.4292,1.6583,95.48,1.0887,3.595,73.48,49850.0,954.87,5.17,24.71,1013.5,1631.75,28155.49,78.489,160.0,11.0375,481.5,324.5,2.1401,1.8093,44.4
2009-08-14,12.8465,109.57,1.4203,1.6543,94.94,1.0485,3.5688,72.41,50320.0,948.67,5.065,24.27,1005.75,1615.0,27855.43,78.885,161.197,10.915,481.75,319.25,2.1181,1.7304,40.9
2009-08-17,13.0124,109.24,1.4082,1.6348,94.51,1.008,3.4684,70.54,47800.0,934.68,4.9891,27.89,978.25,1566.25,27299.58,79.292,173.0,11.515,471.75,314.25,2.0705,1.692,52.7
2009-08-18,12.925,107.5,1.4136,1.6561,94.69,1.0243,3.5092,72.37,48100.0,938.65,4.8035,26.18,989.5,1587.0,27544.32,78.937,173.0,11.1275,470.5,314.5,2.1431,1.7637,52.1
2009-08-19,12.8825,108.5,1.4224,1.6529,94.08,0.9837,3.4517,74.59,47100.0,941.97,4.935,26.26,997.0,1598.75,27598.37,78.469,165.0,11.145,466.0,320.0,2.1166,1.7763,51.4
2009-08-20,12.8864,108.0,1.4254,1.6507,94.2,0.9837,3.4313,73.33,47490.0,940.65,4.9093,25.09,1004.75,1614.0,27944.24,78.384,169.0,10.64,469.0,318.5,2.1256,1.856,50.8
2009-08-21,12.833,110.0,1.4326,1.6508,94.38,1.0899,3.5649,74.19,47270.0,953.78,5.0068,25.01,1025.25,1635.5,28308.96,78.044,165.0,10.7825,460.25,321.75,2.1803,1.8949,49.8
2009-08-24,12.9374,109.5,1.4304,1.6417,94.56,1.0163,3.4755,74.26,49610.0,941.55,4.9161,25.14,1024.5,1634.0,28004.27,78.271,163.0,10.715,471.75,329.5,2.1268,1.8157,46.3
2009-08-25,13.0002,109.5,1.4297,1.6349,94.19,1.0081,3.4348,71.82,49540.0,944.75,4.945,24.92,1026.0,1636.5,28005.46,78.243,165.0,10.67,471.0,321.5,2.0791,1.7409,53.6
2009-08-26,13.159,109.0,1.4255,1.6249,94.26,1.0475,3.4329,71.65,49830.0,945.55,5.1248,24.95,1026.75,1636.5,28212.85,78.661,168.0,10.46,478.75,320.5,2.0721,1.7391,59.1
2009-08-27,13.2322,127.0,1.4341,1.6284,93.52,1.0396,3.4531,72.51,49890.0,948.08,4.9229,24.68,1029.25,1639.0,28437.26,78.009,175.0,10.305,475.0,323.0,2.069,1.7269,66.0
2009-08-28,13.2478,114.25,1.4303,1.627,93.6,1.0158,3.4456,72.79,50740.0,955.1,4.9229,24.76,1027.5,1642.5,28599.92,78.366,175.0,10.265,467.0,321.0,2.0253,1.7143,66.6
2009-08-31,13.3633,115.5,1.4334,1.6288,93.12,0.9683,3.3975,69.65,49860.0,951.19,5.055,26.01,1019.75,1625.0,28129.95,78.172,175.0,10.33,471.0,326.25,1.962,1.6559,
2009-09-01,13.6806,117.5,1.4224,1.616,92.92,0.9049,3.3625,67.73,49440.0,956.47,4.9,29.15,996.5,1595.5,27749.16,78.76,186.0,10.655,459.25,312.25,1.9652,1.6604,71.1
2009-09-02,13.6523,117.5,1.4264,1.6273,92.22,0.8969,3.3056,67.66,47810.0,978.55,4.8944,28.9,994.25,1593.0,27953.34,78.376,190.0,10.78,457.0,313.25,1.9003,1.6002,69.7
2009-09-03,13.5366,120.75,1.4252,1.6319,92.64,0.9126,3.344,67.12,48180.0,991.85,5.0384,27.1,1001.75,1604.0,28150.09,78.465,185.0,10.545,451.25,311.0,1.9582,1.6796,71.4
2009-09-04,13.3631,134.5,1.4297,1.6392,93.01,0.9281,3.4378,66.82,49470.0,994.4,4.89,25.26,1014.0,1635.75,28309.55,78.136,180.0,10.235,444.0,300.5,2.038,1.7736,58.1
2009-09-07,13.3573,134.5,1.4332,1.6349,93.08,0.928,3.4415,66.53,49590.0,995.25,4.9265,,,,28585.25,78.012,175.0,10.495,,,2.0427,1.7774,56.6
2009-09-08,13.3569,117.5,1.4478,1.649,92.33,0.936,3.4823,69.42,49690.0,995.5,4.8997,25.62,1025.0,1655.25,29190.82,77.323,156.421,11.195,431.5,302.75,2.0838,1.8336,55.6
2009-09-09,13.4595,119.5,1.4557,1.6548,92.04,0.9198,3.4711,69.83,50540.0,992.3,5.0717,24.32,1032.5,1666.0,29100.05,77.09,158.717,11.4625,429.0,305.5,2.1067,1.8497,55.6
2009-09-10,13.368,119.5,1.4582,1.6651,91.73,0.8797,3.3472,69.86,50140.0,996.6,4.9807,23.55,1041.75,1685.0,29318.42,76.817,162.0,10.9375,432.75,309.5,2.0345,1.7751,42.7
2009-09-11,13.3372,121.5,1.4571,1.6657,90.71,0.9033,3.347,67.69,49760.0,1005.3,5.0,24.15,1041.5,1685.5,29448.79,76.608,158.0,10.76,441.75,314.5,2.0256,1.7666,44.7
2009-09-14,13.3741,123.75,1.4618,1.6583,90.94,0.9193,3.4208,67.44,47640.0,1000.2,5.015,23.86,1048.0,1689.75,29383.19,76.695,158.0,11.115,431.0,305.0,2.0395,1.7963,43.7
2009-09-15,13.2896,124.25,1.4658,1.6489,91.05,0.9353,3.4541,67.35,48150.0,1007.55,5.04,23.42,1050.25,1696.75,29625.02,76.544,153.0,10.655,470.5,346.5,2.0849,1.8365,54.6
2009-09-16,13.1918,121.5,1.4709,1.6493,90.93,0.9838,3.469,71.67,49010.0,1017.08,5.059,23.69,1068.0,1719.5,,76.236,134.0,10.76,467.25,336.25,2.099,1.877,49.5
2009-09-17,13.2754,121.5,1.4741,1.6453,91.08,0.9351,3.3836,71.55,49820.0,1013.63,5.1714,23.65,1067.5,1722.0,30017.72,76.188,139.5,10.385,461.75,329.0,2.0394,1.829,53.1
2009-09-18,13.2758,121.75,1.4712,1.6271,91.29,0.9918,3.4632,71.32,49250.0,1007.47,5.4858,23.92,1071.57,1733.48,29942.0,76.425,146.644,10.12,457.25,318.0,2.0611,1.8203,52.7
2009-09-21,13.3795,123.75,1.468,1.6217,91.93,0.9836,3.4799,68.69,48530.0,1003.7,5.18,24.06,1060.5,1727.75,29607.16,76.776,147.0,10.275,456.0,316.0,2.0823,1.8097,51.1
2009-09-22,13.3409,122.5,1.479,1.6359,91.1,0.951,3.4445,70.53,48840.0,1014.4,5.18,23.08,1067.25,1734.25,29513.68,76.118,150.5,10.4,455.75,325.75,2.095,1.8188,50.8
2009-09-23,13.3699,121.5,1.4735,1.6341,91.29,0.9605,3.4184,67.99,48660.0,1008.28,5.1342,23.49,1059.0,1725.5,28959.67,76.047,152.5,10.01,460.0,330.25,2.0874,1.8167,50.6
2009-09-24,13.5058,122.5,1.4666,1.6059,91.28,0.9368,3.3813,64.82,48100.0,993.93,5.4859,24.95,1044.25,1699.5,28465.11,76.9,153.0,9.845,473.0,336.5,2.0662,1.7677,52.6
2009-09-25,13.5625,123.5,1.4689,1.5951,89.64,0.9842,3.3184,65.11,47310.0,990.9,5.269,25.61,1041.0,1697.0,28759.98,76.812,166.12,9.9275,449.75,334.0,2.0194,1.7578,50.4
2009-09-28,13.5548,132.75,1.4622,1.5882,89.63,0.9684,3.2797,65.54,46700.0,990.98,5.7676,24.88,1059.0,1722.75,29401.99,77.051,165.0,10.485,455.75,338.75,1.9909,1.743,51.2
2009-09-29,13.5364,132.5,1.4587,1.5961,90.09,0.9921,3.2906,65.49,46550.0,992.3,5.3812,25.19,1054.75,1715.5,29432.01,77.124,163.387,10.58,447.5,341.0,1.9712,1.7336,46.8
2009-09-30,13.5115,130.75,1.464,1.5982,89.71,0.9446,3.3053,69.07,47680.0,1007.7,5.4861,25.61,1053.0,1717.5,29232.24,76.653,163.0,10.415,457.5,344.0,2.0276,1.7721,48.5
2009-10-01,13.762,144.25,1.4545,1.5955,89.61,0.8654,3.179,69.19,,999.15,5.489,28.27,1027.5,1670.5,28588.26,77.188,162.387,10.245,452.75,340.5,1.9791,1.7119,42.0
2009-10-02,13.64,126.75,1.4576,1.5946,89.81,0.8648,3.2188,68.07,,1002.75,5.4759,28.68,1021.75,1662.25,28678.66,77.003,165.5,10.35,441.25,333.5,1.9747,1.7097,30.0
2009-10-05,13.612,121.0,1.4648,1.5935,89.54,0.8726,3.2205,68.04,,1017.3,5.0508,26.84,1036.5,1674.0,29214.4,76.642,164.5,10.285,442.75,341.5,1.9748,1.7318,28.6
2009-10-06,13.4674,122.75,1.4722,1.5922,88.83,0.9043,3.2552,68.56,,1042.1,5.4668,25.7,1048.5,1700.75,29690.48,76.335,154.5,10.275,460.25,358.25,1.9905,1.7632,26.9
2009-10-07,13.3678,122.0,1.4691,1.5969,88.61,0.8563,3.182,67.2,,1044.05,5.158,24.68,1053.5,1708.0,29763.37,76.494,145.5,10.15,463.25,359.75,1.9979,1.7593,25.3
2009-10-08,13.2512,123.5,1.4794,1.6072,88.39,0.88,3.2477,69.77,,1055.11,,24.18,1063.75,1716.5,29898.85,75.966,147.0,10.035,474.0,364.0,2.0448,1.7863,26.8
2009-10-09,13.307,123.25,1.4732,1.5844,89.79,0.9597,3.3802,70.0,49490.0,1049.25,5.2194,23.12,1068.0,1725.5,30039.71,76.431,146.5,10.135,468.0,362.25,2.1259,1.8549,33.2
2009-10-12,13.2495,123.5,1.4773,1.5799,89.83,0.9597,3.3783,71.36,49290.0,1057.03,,23.01,1071.5,1727.75,30475.43,76.126,143.748,10.4425,494.25,381.25,2.1291,1.8531,31.2
2009-10-13,13.1187,122.0,1.4854,1.5925,89.71,0.9033,3.3468,72.4,49040.0,1064.2,5.1919,22.99,1068.75,1726.75,30611.1,75.976,144.787,10.705,511.25,381.75,2.1738,1.8893,31.2
2009-10-14,13.0726,120.0,1.4925,1.598,89.45,0.9112,3.4136,73.1,48900.0,1062.25,5.1969,22.86,1087.75,1747.75,30881.1,75.551,138.118,11.295,513.0,383.0,2.1986,1.9479,35.3
2009-10-15,13.0812,118.5,1.4947,1.6268,90.56,0.9434,3.4565,74.45,49060.0,1050.4,,21.72,1089.75,1748.5,31017.73,75.481,144.055,10.86,505.0,373.0,2.2312,1.9926,44.4
2009-10-16,13.111,115.5,1.4905,1.6356,90.89,0.9513,3.4115,76.99,48880.0,1053.55,,21.43,1082.0,1731.5,30726.3,75.597,149.721,10.59,498.75,372.0,2.2267,1.9868,43.7
