Date,USDBRL Curncy,BCN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USOSFR2 Curncy,USOSFR10 Curncy,CO1 Comdty,CU1 Comdty,XAU Curncy,BCNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IBOV Index,DXY Curncy,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2013-09-23,2.1983,38.5,1.3493,1.6042,98.85,12.8036,0.2882,2.5033,108.16,52180.0,1322.72,8.3934,14.31,1692.75,3209.0,54602.38,80.449,162.5,108.0,7.0825,653.5,453.25,117.05,2.3271,2.2574,45.9
2013-09-24,2.2011,39.5,1.3474,1.6004,98.75,12.9478,0.2892,2.4594,108.64,52300.0,1323.26,8.5574,14.08,1692.5,3213.25,54431.05,80.563,162.5,112.5,7.14,658.25,448.75,117.85,2.2838,2.1988,46.2
2013-09-25,2.2324,37.5,1.3526,1.6081,98.43,13.01,0.2752,2.43,108.32,52120.0,1334.36,8.6256,14.01,1685.75,3200.0,54261.11,80.334,163.5,112.0,6.9825,670.5,454.75,117.25,2.2792,2.187,47.0
2013-09-26,2.2455,37.5,1.3489,1.6041,98.99,13.0626,0.2792,2.4508,109.21,52330.0,1324.08,8.6324,14.06,1692.5,3226.0,53782.97,80.523,163.5,111.0,6.78,678.25,456.75,115.65,2.2855,2.2044,47.8
2013-09-27,2.2517,40.0,1.3522,1.6139,98.24,13.1407,0.2732,2.43,108.63,52620.0,1336.88,8.5765,15.46,1686.5,3223.0,53738.92,80.287,173.5,121.5,6.7425,683.0,454.0,113.7,2.2706,2.1822,46.5
2013-09-30,2.2169,35.5,1.3527,1.6186,98.27,13.0914,0.2612,2.4111,108.37,52730.0,1329.03,8.7522,16.6,1674.25,3209.0,52338.19,80.221,180.5,127.5,7.3875,678.5,441.5,113.7,2.2853,2.1943,50.5
2013-10-01,2.2158,35.5,1.3526,1.6195,98.0,13.1549,0.2682,2.4545,107.94,,1287.54,8.8241,15.54,1689.5,3245.5,53179.46,80.141,172.5,117.5,7.5875,681.25,439.0,114.1,2.2942,2.202,53.3
2013-10-02,2.1915,36.5,1.3579,1.6223,97.36,13.114,0.2572,2.4274,109.19,,1316.03,8.8874,16.6,1683.0,3237.5,53100.18,79.9,171.5,119.5,7.245,686.0,439.0,114.45,2.3024,2.2049,51.7
2013-10-03,2.2076,37.83,1.3619,1.6156,97.27,13.1586,0.2497,2.4117,109.0,,1316.86,8.9031,17.67,1669.75,3202.25,52489.86,79.749,176.0,124.0,7.2625,689.25,439.25,115.35,2.2955,2.1958,44.9
2013-10-04,2.2119,37.5,1.3558,1.601,97.48,13.0848,0.2572,2.4478,109.46,,1311.09,9.124,16.74,1684.75,3234.5,52848.97,80.122,169.0,117.5,7.275,687.0,443.25,114.4,2.3077,2.2126,44.7
2013-10-07,2.2047,37.5,1.3581,1.6097,96.71,13.1362,0.2632,2.4111,109.68,,1323.1,9.0728,19.41,1667.75,3205.0,52417.1,79.941,168.0,117.5,7.5825,694.75,449.25,114.5,2.2979,2.2054,44.0
2013-10-08,2.2112,38.5,1.3573,1.6084,96.88,13.2246,0.2742,2.3968,110.16,52660.0,1319.29,9.1078,20.34,1650.5,3150.75,52312.44,80.06,165.0,116.0,7.4925,693.5,441.75,115.05,2.2802,2.1822,43.7
2013-10-09,2.2067,38.0,1.3524,1.5954,97.34,13.1861,0.2637,2.4314,109.06,52300.0,1305.59,8.8858,19.6,1648.75,3132.5,52547.71,80.376,165.0,115.5,7.45,690.5,443.5,115.25,2.2991,2.21,43.3
2013-10-10,2.1803,37.0,1.352,1.5968,98.16,13.0939,0.2712,2.4569,111.8,51900.0,1287.6,8.9696,16.48,1685.0,3193.5,52996.64,80.417,153.0,110.0,6.97,685.5,438.25,114.4,2.298,2.2155,35.9
2013-10-11,2.1756,38.25,1.3544,1.5957,98.58,12.9925,0.2682,2.4558,111.28,52150.0,1272.2,9.1609,15.72,1699.0,3225.5,53149.62,80.362,149.0,104.5,6.7625,692.25,433.25,116.7,2.2865,2.2087,35.4
2013-10-14,2.182,38.5,1.3561,1.5983,98.57,12.9944,0.2752,2.4568,111.04,52210.0,1272.48,9.1673,16.07,1704.25,3248.25,54170.6,80.263,149.0,105.315,6.8775,692.5,437.0,117.0,2.2865,2.2092,33.6
2013-10-15,2.178,38.5,1.3524,1.5998,98.16,12.9935,0.2752,2.4962,109.96,52440.0,1282.35,9.1374,18.66,1692.0,3240.75,54980.64,80.482,145.0,103.0,6.845,685.75,443.5,116.45,2.2836,2.2083,30.9
2013-10-16,2.1803,38.5,1.3534,1.5951,98.77,12.8424,0.2647,2.4403,110.86,52410.0,1282.51,9.0748,14.71,1713.25,3264.0,55973.03,80.47,145.0,101.5,6.9425,681.5,442.75,115.85,2.254,2.1858,26.8
2013-10-17,2.1527,38.0,1.3675,1.6165,97.91,12.7773,0.2532,2.3778,109.11,52290.0,1320.32,8.871,13.48,1727.75,3301.0,55358.13,79.649,148.0,105.5,6.7275,686.0,443.0,114.7,2.2266,2.1682,24.0
2013-10-18,2.1691,38.25,1.3687,1.6167,97.72,12.8575,0.2552,2.3718,109.94,52370.0,1316.25,9.2084,13.04,1736.5,3342.0,55378.46,79.654,148.0,102.25,6.68,705.75,441.5,114.65,2.2405,2.1819,23.2
2013-10-21,2.1751,39.5,1.3681,1.6147,98.19,12.9893,0.2587,2.3913,109.64,52280.0,1316.02,9.2514,13.16,1738.25,3354.0,56077.43,79.695,154.0,105.0,6.9225,699.75,444.0,112.7,2.2571,2.1953,19.6
2013-10-22,2.1724,39.0,1.3781,1.6236,98.14,12.8414,0.2412,2.3081,109.97,52370.0,1340.11,9.1867,13.33,1749.5,3356.5,56460.38,79.23,154.0,102.5,6.905,700.75,438.25,111.95,2.2374,2.1742,19.4
2013-10-23,2.1906,41.0,1.3776,1.6164,97.38,12.9965,0.2557,2.3036,107.8,52420.0,1333.47,9.0169,13.42,1741.75,3340.0,55440.03,79.264,159.0,104.0,6.8075,701.75,442.75,110.55,2.2252,2.1565,18.2
2013-10-24,2.2035,44.0,1.3801,1.6202,97.28,12.9669,0.2512,,106.99,51880.0,1346.75,9.0285,13.2,1748.5,3371.0,54877.15,79.185,161.0,105.5,6.635,696.5,440.25,110.3,2.2356,2.1779,17.1
2013-10-25,2.1878,42.5,1.3802,1.6165,97.42,12.8812,0.2452,2.3157,106.93,51670.0,1350.62,9.2158,13.09,1754.0,3373.75,54154.15,79.194,161.0,105.5,6.71,690.75,440.0,109.1,2.2508,2.1899,17.0
2013-10-28,2.1787,40.5,1.3785,1.6142,97.68,12.8764,0.2507,2.3232,109.61,51800.0,1352.63,9.2353,13.31,1759.0,3383.25,55073.37,79.246,164.0,101.5,6.7875,681.0,430.75,107.55,2.2556,2.193,11.4
2013-10-29,2.185,40.0,1.3745,1.6047,98.19,12.9188,0.2462,2.3062,109.01,51570.0,1345.05,9.2848,13.41,1767.5,3384.0,54538.8,79.607,164.5,102.0,6.92,681.25,432.0,106.95,2.2428,2.1768,5.4
2013-10-30,2.1902,40.0,1.3736,1.6039,98.51,12.9349,0.2462,2.3352,109.86,52080.0,1344.55,9.0725,13.65,1760.5,3392.25,54172.82,79.777,164.0,103.5,6.78,675.0,430.25,106.85,2.2622,2.1883,-2.1
2013-10-31,2.2399,46.5,1.3584,1.604,98.36,13.0217,0.2417,2.3546,108.84,52030.0,1323.06,9.0653,13.75,1751.0,3369.0,54256.2,80.195,168.5,104.5,7.14,667.5,428.25,105.4,2.2449,2.1653,3.8
2013-11-01,2.2532,47.0,1.3487,1.5926,98.67,13.0599,0.2442,2.4196,105.91,52160.0,1316.18,9.2506,13.28,1754.75,3368.0,54013.24,80.716,172.5,105.5,7.3275,667.75,427.25,105.55,2.2391,2.1433,5.3
2013-11-04,2.2463,39.5,1.3514,1.5968,98.6,12.9956,0.2402,2.405,106.23,51920.0,1314.64,9.489,12.93,1763.0,3377.5,54436.92,80.553,184.5,108.5,7.32,662.75,426.25,103.7,2.2248,2.1403,-3.8
2013-11-05,2.2891,40.5,1.3474,1.6046,98.5,13.1625,0.2382,2.4693,105.33,51730.0,1311.68,9.4653,13.27,1756.5,3379.75,53831.85,80.706,188.5,108.5,7.8175,656.0,425.0,103.45,2.233,2.1457,
2013-11-06,2.2885,40.5,1.3513,1.6081,98.66,13.173,0.2242,,105.24,51660.0,1317.89,9.2667,12.67,1765.5,3376.0,53384.6,80.483,186.75,109.5,7.7525,653.25,421.25,101.5,2.266,2.1967,0.4
2013-11-07,2.3062,32.5,1.3419,1.6097,98.09,13.2241,0.2202,2.3915,103.46,51520.0,1307.63,9.3853,13.91,1745.25,3319.5,52740.79,80.845,184.5,102.5,7.4375,653.0,420.5,103.95,2.2479,2.1698,13.0
2013-11-08,2.3127,33.5,1.3367,1.6017,99.05,13.1681,0.2392,2.53,105.12,51690.0,1288.5,9.513,12.9,1766.0,3360.5,52248.86,81.303,205.688,98.6,7.1225,649.75,426.75,104.05,2.2532,2.1753,19.4
2013-11-11,2.3313,33.5,1.3407,1.5989,99.16,13.2155,0.2352,2.5235,106.4,51750.0,1282.81,9.3732,12.53,1767.5,3354.25,52623.87,81.091,204.264,109.098,7.08,646.25,434.75,103.25,2.2532,2.1753,18.9
2013-11-12,2.3324,33.0,1.3436,1.5905,99.64,13.177,0.2502,2.5491,105.81,51520.0,1268.04,9.5169,12.82,1765.0,3364.5,51804.33,81.192,215.0,113.0,7.08,645.25,432.25,105.8,2.2632,2.1884,17.6
2013-11-13,2.3347,41.5,1.3487,1.6057,99.25,13.0216,0.2232,2.4667,107.12,50960.0,1281.75,9.2736,12.52,1778.75,3402.0,52230.29,80.926,201.927,108.416,7.035,645.5,429.75,103.05,2.2522,2.1836,18.0
2013-11-14,2.3144,39.5,1.3461,1.6066,100.01,12.9647,0.2152,2.4377,108.54,50640.0,1287.18,9.2517,12.37,1787.75,3410.5,53451.6,81.023,198.5,99.0,6.6525,644.75,426.5,102.6,2.2547,2.1897,11.5
2013-11-15,,39.5,1.3496,1.6118,100.19,12.9346,0.2162,2.4287,108.5,50670.0,1290.18,9.2096,12.19,1793.5,3416.5,,80.849,192.5,102.5,6.4125,644.5,422.0,105.75,2.2545,2.1925,6.9
2013-11-18,2.2641,39.5,1.3506,1.6109,99.99,12.894,0.2092,2.3865,108.47,50470.0,1275.44,9.311,13.1,1788.75,3384.0,54307.04,80.825,185.5,94.495,6.4775,642.25,412.0,105.75,2.2512,2.1945,5.0
2013-11-19,2.271,57.0,1.3538,1.612,100.14,12.9671,0.2192,2.4164,106.92,50100.0,1275.72,9.3532,13.39,1785.25,3375.5,53032.91,80.704,188.5,96.5,6.78,650.25,417.75,104.65,2.2444,2.189,5.2
2013-11-20,2.267,40.5,1.3439,1.6105,100.03,13.0924,0.2062,2.5007,108.06,50590.0,1244.33,9.2037,13.4,1779.75,3366.5,,81.112,194.5,99.5,7.09,647.25,417.0,107.35,2.2475,2.1714,6.9
2013-11-21,2.305,44.0,1.3482,1.6199,101.16,13.028,0.1992,2.4901,110.08,50400.0,1242.91,9.1273,12.66,1793.75,3400.5,52688.02,81.073,202.655,104.493,6.835,648.75,423.0,110.45,2.2706,2.1981,7.0
2013-11-22,2.2793,46.5,1.3558,1.6226,101.27,12.968,0.2042,2.4709,111.05,50800.0,1243.8,9.5646,12.26,1801.25,3420.0,52800.74,80.708,198.5,100.5,6.8275,649.5,422.25,107.1,2.2728,2.1969,6.7
2013-11-25,2.2839,46.5,1.3517,1.6155,101.67,13.0464,0.2032,2.4545,111.0,50960.0,1251.38,9.6481,12.79,1802.5,3429.0,52263.51,80.92,199.839,100.668,7.13,652.5,424.75,108.1,2.2667,2.1885,4.7
2013-11-26,2.2946,47.5,1.3572,1.6216,101.28,13.0553,0.2022,2.4438,110.88,50980.0,1242.85,9.6024,12.81,1802.0,3447.25,51446.91,80.611,203.75,102.125,6.845,646.5,418.5,108.15,2.2497,2.1671,3.2
2013-11-27,2.3305,44.5,1.3579,1.6287,102.16,13.1226,0.1992,2.4794,111.31,50810.0,1237.9,9.1719,12.98,1804.25,3468.5,51861.21,80.722,204.838,101.843,6.97,651.25,417.25,107.6,2.2436,2.1642,8.6
2013-11-28,2.3175,43.0,1.3606,1.6343,102.33,13.0756,0.2012,2.4769,110.86,50720.0,1244.65,8.8881,,,,51846.83,80.582,205.0,103.0,6.795,,,,2.2436,2.1642,7.8
2013-11-29,2.3361,41.5,1.3591,1.6368,102.44,13.1093,0.2042,2.4929,109.69,50780.0,1253.35,9.0269,13.7,1804.0,3487.5,52482.49,80.68,205.0,103.0,6.745,655.0,415.25,110.25,2.2371,2.1565,6.9
2013-12-02,2.3533,43.5,1.3542,1.6356,102.94,13.2169,0.2092,2.5446,111.45,50790.0,1219.83,9.4778,14.23,1799.75,3483.0,51244.87,80.925,210.5,103.5,6.9275,649.75,416.5,109.4,2.2314,2.1528,8.0
2013-12-03,2.3687,41.5,1.3588,1.6391,102.51,13.1017,0.2072,2.5346,112.62,50390.0,1223.42,9.3256,14.55,1791.5,3475.75,50348.89,80.591,214.5,103.5,6.91,653.75,422.0,109.55,2.2239,2.1433,5.1
2013-12-04,2.3901,42.5,1.3593,1.6384,102.36,13.0434,0.2112,2.5677,111.88,50480.0,1243.79,9.2661,14.7,1791.75,3482.5,50215.79,80.619,216.5,105.5,6.9925,647.25,425.5,107.8,2.2065,2.1189,5.3
2013-12-05,2.3567,40.5,1.3667,1.6333,101.79,13.0903,0.2142,2.6008,110.98,50870.0,1225.23,9.1474,15.08,1784.0,3478.75,50787.63,80.235,211.5,104.5,6.66,638.0,422.75,105.4,2.2093,2.1315,16.5
2013-12-06,2.3317,41.0,1.3706,1.6349,102.91,12.9318,0.2252,2.5777,111.61,50830.0,1229.1,9.3324,13.79,1805.0,3504.0,50944.27,80.315,191.916,93.249,6.185,637.25,424.0,105.8,2.1889,2.1172,32.5
2013-12-09,2.3179,41.5,1.3739,1.643,103.27,12.8556,0.2202,2.5561,109.39,50970.0,1240.35,9.3646,13.49,1809.0,3518.5,51165.38,80.134,188.5,89.5,6.51,639.0,428.5,105.5,2.1959,2.1252,33.0
2013-12-10,2.3066,41.5,1.3761,1.6445,102.85,12.8673,0.2152,2.5265,109.38,51140.0,1262.19,9.4818,13.91,1803.0,3516.0,50993.02,79.966,183.813,91.063,6.53,629.5,427.5,109.65,2.1878,2.1179,33.0
2013-12-11,2.342,41.5,1.3786,1.6374,102.42,13.0399,0.2292,2.5758,109.7,51180.0,1252.32,9.4771,15.42,1780.75,3470.5,50067.99,79.894,187.5,93.5,6.56,630.25,431.25,109.1,2.2011,2.1359,34.1
2013-12-12,2.3344,41.5,1.3753,1.635,103.38,12.9653,0.2442,2.6022,108.67,51370.0,1225.49,9.1816,15.54,1775.0,3459.5,50121.61,80.206,185.5,92.5,6.87,622.5,428.25,110.7,2.2003,2.1407,31.7
2013-12-13,2.3299,43.0,1.3742,1.63,103.21,12.883,0.2492,2.5904,108.83,51150.0,1238.69,9.2536,15.76,1774.75,3457.5,50051.18,80.214,177.75,85.5,6.93,618.25,420.5,114.5,2.2232,2.1595,32.1
2013-12-16,2.3287,42.5,1.3761,1.6297,103.02,12.9312,0.2472,2.6045,110.47,51240.0,1241.32,9.4201,16.03,1786.5,3474.5,50279.61,80.074,181.417,88.833,6.98,621.75,423.25,114.7,2.2512,2.1751,35.4
2013-12-17,2.319,33.5,1.3768,1.6264,102.67,12.9559,0.2282,2.5635,108.44,51510.0,1230.89,9.6355,16.21,1779.25,3465.25,50090.35,80.061,184.168,90.667,6.86,619.75,426.75,113.55,2.2524,2.1787,45.2
2013-12-18,2.3312,32.5,1.3685,1.6391,104.29,12.8787,0.2312,2.6295,109.63,51180.0,1218.53,9.5358,13.8,1810.75,3512.75,50563.43,80.105,185.917,90.73,6.5925,612.75,425.0,115.1,2.2465,2.1624,44.1
2013-12-19,2.3571,32.5,1.3661,1.637,104.25,12.9661,0.2632,2.6747,110.29,51050.0,1188.68,9.3338,14.15,1808.5,3497.0,51633.43,80.63,180.182,88.83,6.2075,610.75,430.5,113.75,2.2241,2.1451,39.1
2013-12-20,2.3877,33.5,1.3673,1.6336,104.1,12.9785,0.2742,2.633,111.77,51220.0,1203.24,9.2232,13.79,1812.89,3503.98,51185.74,80.575,187.165,91.163,6.355,613.5,433.25,115.3,2.229,2.1556,47.0
2013-12-23,2.3572,35.5,1.3696,1.6356,104.11,12.9932,0.2912,2.6747,111.56,51360.0,1198.86,9.5641,13.04,1822.75,3564.75,51356.1,80.447,185.01,92.985,6.5075,609.5,434.25,115.85,2.2369,2.1682,44.9
2013-12-24,2.3598,35.5,1.368,1.6368,104.25,13.0328,0.3122,2.7292,111.9,51390.0,1204.35,9.7087,12.48,1829.0,3569.75,,80.536,186.167,91.496,6.545,606.25,434.5,114.75,2.2599,2.1822,48.4
2013-12-25,,,1.3681,1.6351,104.38,13.028,0.3092,2.7282,,51970.0,1204.62,9.5187,,,,,80.558,185.268,91.006,6.515,,,,2.2599,2.1822,
2013-12-26,2.3536,35.5,1.3691,1.6411,104.81,13.0843,0.3182,2.735,111.98,52210.0,1210.64,9.4787,12.33,1836.5,3581.75,51221.01,80.484,185.505,90.34,6.5925,606.0,426.25,115.45,2.2591,2.1967,49.4
2013-12-27,2.3383,33.5,1.3749,1.6483,105.17,13.0563,0.3002,2.7401,112.18,52190.0,1213.27,9.6399,12.46,1836.5,3570.25,51266.56,80.392,193.825,91.505,7.04,609.0,427.5,116.35,2.2651,2.202,49.4
2013-12-30,2.3592,45.5,1.3801,1.6501,105.15,13.0718,0.2932,2.714,111.21,52190.0,1196.57,9.6188,13.56,1834.75,3565.75,51507.16,80.0,193.5,92.5,7.71,600.5,423.5,114.7,2.2742,2.2148,50.2
2013-12-31,,46.5,1.3743,1.6557,105.31,13.0367,0.3042,2.7793,110.8,52260.0,1201.64,9.6753,13.72,1841.0,3583.75,,80.035,194.0,92.0,7.645,605.25,422.0,110.7,2.2889,2.2318,52.2
2014-01-01,,,1.3763,1.6566,105.25,13.0398,0.3092,2.781,,,1205.9,9.5565,,,,,80.108,193.096,91.503,7.63,,,,2.2889,2.2318,
2014-01-02,2.3877,45.5,1.3672,1.6453,104.81,13.1528,0.3042,2.7428,107.78,52480.0,1224.6,9.4134,14.23,1826.5,3559.25,50341.25,80.63,200.0,94.0,7.74,597.0,420.5,111.4,2.3025,2.2507,53.3
2014-01-03,2.3764,46.5,1.3589,1.6418,104.86,13.1075,0.3272,2.7497,106.89,52090.0,1236.97,9.3575,13.76,1825.5,3531.5,50981.09,80.791,189.0,93.0,7.515,605.75,423.5,116.35,2.3123,2.2522,53.4
2014-01-06,2.3798,46.5,1.3629,1.6406,104.22,13.0907,0.3182,2.7089,106.73,51980.0,1238.06,9.7284,13.55,1820.75,3517.75,50973.62,80.652,186.0,93.5,7.0175,605.75,427.75,121.0,2.3088,2.2452,49.1
2014-01-07,2.3725,46.5,1.3616,1.6402,104.6,13.0184,0.3182,2.6954,107.35,51990.0,1232.08,9.7811,12.92,1830.75,3548.75,50430.02,80.833,188.0,95.5,6.855,602.5,426.0,117.25,2.3055,2.2424,61.0
2014-01-08,2.3967,46.5,1.3576,1.6448,104.86,13.1362,0.3602,2.7507,107.15,52120.0,1225.99,9.8266,12.87,1832.5,3564.75,50576.64,81.022,193.5,96.0,6.92,588.75,417.0,120.9,2.3377,2.2757,63.4
2014-01-09,2.3905,56.5,1.3608,1.6481,104.82,13.0916,0.3632,2.7362,106.39,51780.0,1227.98,9.6692,12.89,1833.0,3547.75,49321.68,81.005,195.0,98.0,6.565,584.25,412.0,119.35,2.3632,2.303,63.9
2014-01-10,2.3585,47.5,1.367,1.6483,104.18,12.9676,0.3112,2.6391,107.25,51480.0,1248.5,9.8448,12.14,1837.75,3561.5,49696.45,80.658,194.0,96.834,6.195,569.0,432.75,120.65,2.3408,2.2693,65.5
2014-01-13,2.3573,46.5,1.3671,1.6383,103.0,13.0851,0.2962,2.5975,106.75,51910.0,1253.31,9.9167,13.28,1815.0,3509.5,49426.9,80.513,194.0,97.0,6.33,573.5,434.5,119.85,2.315,2.2561,66.1
2014-01-14,2.3502,47.0,1.3679,1.644,104.22,13.09,0.3202,2.6499,106.39,51920.0,1245.19,9.9359,12.28,1833.0,3573.75,49703.1,80.662,198.0,96.0,6.19,579.25,431.5,119.2,2.3067,2.2481,70.3
2014-01-15,2.3597,47.5,1.3605,1.6371,104.56,13.1982,0.3382,2.6748,107.13,51740.0,1241.88,10.0745,12.28,1841.5,3598.25,50105.37,81.027,197.0,95.0,6.495,567.75,425.75,117.2,2.3077,2.267,72.7
2014-01-16,2.3614,48.5,1.362,1.6354,104.35,13.2761,0.3312,2.6348,107.09,51970.0,1242.39,9.7821,12.53,1836.25,3595.25,49696.28,80.91,199.0,98.0,6.295,572.75,428.0,118.35,2.2883,2.2406,69.2
2014-01-17,2.3426,48.5,1.3541,1.6424,104.32,13.2459,0.3292,2.6142,106.48,51850.0,1254.05,9.693,12.44,1834.25,3584.75,49181.86,81.225,199.0,98.0,6.5525,563.5,424.0,117.15,2.2831,2.2444,66.6
2014-01-20,2.3437,46.5,1.3552,1.6429,104.18,13.2362,0.3232,2.6137,106.35,51910.0,1254.35,10.0648,,,,48708.41,81.225,194.475,96.553,6.65,,,,2.2831,2.2435,64.7
2014-01-21,2.3603,46.0,1.3561,1.6477,104.3,13.2728,0.3312,2.6146,106.73,51750.0,1241.41,10.0917,12.87,1838.5,3609.5,48542.07,81.098,196.0,96.0,6.66,562.25,425.0,116.2,2.2702,2.2402,64.1
2014-01-22,2.3731,47.5,1.3547,1.6575,104.52,13.3108,0.3552,2.655,108.27,51800.0,1237.15,10.1586,12.84,1838.5,3620.5,49299.66,81.167,196.0,96.0,6.5175,561.25,426.25,114.85,2.2703,2.2452,63.4
2014-01-23,2.3997,47.5,1.3696,1.6637,103.26,13.4018,0.3152,2.5727,107.58,51510.0,1264.13,9.8844,13.77,1824.25,3613.75,48320.64,80.438,204.0,103.333,6.4525,570.0,429.0,115.2,2.2494,2.2156,62.5
2014-01-24,2.3976,53.5,1.3678,1.6482,102.31,13.46,0.2942,2.5087,107.88,51310.0,1270.06,9.9922,18.14,1782.0,3532.25,47787.38,80.458,210.0,115.65,6.55,565.25,429.5,114.4,2.2386,2.129,62.6
2014-01-27,2.4228,51.0,1.3673,1.6585,102.55,13.366,0.3062,2.5413,106.69,51070.0,1257.11,9.974,17.42,1775.75,3503.0,47701.05,80.524,206.5,115.65,6.54,563.5,431.75,113.85,2.2273,2.1376,59.0
2014-01-28,2.4215,51.5,1.3671,1.6579,102.94,13.2572,0.2987,2.5496,107.41,51060.0,1256.83,10.2088,15.8,1788.25,3501.0,47840.93,80.568,204.5,107.5,6.555,566.0,432.0,114.65,2.223,2.1398,52.0
2014-01-29,2.4374,51.5,1.3663,1.6563,102.29,13.3986,0.2822,2.4815,107.85,51060.0,1267.34,10.133,17.35,1771.25,3473.0,47556.78,80.505,200.0,103.0,6.3925,551.5,427.5,117.1,2.2099,2.1338,50.7
2014-01-30,2.4088,49.0,1.3555,1.6485,102.72,13.3652,0.2772,2.494,107.95,50950.0,1243.78,10.0425,17.29,1781.25,3502.0,47244.26,81.085,202.025,104.002,6.8725,553.5,433.5,120.0,2.2205,2.1439,48.1
2014-01-31,2.4128,47.0,1.3486,1.6439,102.04,13.3573,0.2682,2.4504,106.4,,1244.55,10.2086,18.41,1776.5,3514.0,47638.99,81.311,207.504,109.752,7.1875,555.75,434.0,125.2,2.2183,2.1316,49.0
2014-02-03,2.4402,49.0,1.3525,1.6305,100.98,13.5354,0.2482,2.3905,106.04,,1257.65,10.4186,21.44,1732.75,3430.0,46147.52,81.009,201.5,105.5,7.1125,563.75,435.75,135.95,2.2156,2.1277,32.6
2014-02-04,2.4054,48.5,1.3519,1.6325,101.64,13.3226,0.2542,2.4431,105.78,,1254.65,10.4985,19.11,1743.75,3452.0,46964.22,81.121,204.5,100.875,6.89,584.5,441.75,136.25,2.2046,2.1203,31.1
2014-02-05,2.4023,46.5,1.3533,1.6309,101.45,13.284,0.2542,2.4806,106.25,,1257.92,10.5371,19.95,1744.0,3445.5,46624.39,81.036,198.0,104.0,6.8375,587.5,443.25,143.1,2.2039,2.1239,30.3
2014-02-06,2.3818,47.5,1.359,1.6322,102.11,13.2752,0.2672,2.5077,107.19,,1258.2,10.5947,17.23,1766.5,3487.25,47738.09,80.906,187.0,98.5,6.655,580.75,443.0,135.75,2.2246,2.145,25.5
2014-02-07,2.3793,48.0,1.3635,1.6411,102.3,13.2822,0.2442,2.4831,109.57,51080.0,1267.27,10.4376,15.29,1793.5,3558.0,48073.6,80.691,184.333,95.33,6.43,577.5,444.25,135.7,2.2436,2.1643,23.6
2014-02-10,2.4101,47.5,1.3646,1.6403,102.26,13.3262,0.2472,2.4569,108.63,51030.0,1274.78,10.3936,15.26,1794.75,3577.5,47710.82,80.642,184.5,93.5,6.3775,584.75,443.0,136.2,2.25,2.1786,24.6
2014-02-11,2.4005,48.5,1.3638,1.645,102.63,13.2885,0.2682,2.5172,108.68,50590.0,1291.36,10.6031,14.51,1813.5,3612.75,48462.79,80.638,186.5,96.5,6.5025,590.25,441.5,137.15,2.2459,2.1689,25.7
2014-02-12,2.426,51.0,1.3593,1.6596,102.53,13.3242,0.2822,2.5528,108.79,50590.0,1291.15,10.7138,14.3,1817.0,3624.5,48216.89,80.679,189.0,95.0,6.575,587.0,440.0,141.05,2.2604,2.1809,25.9
2014-02-13,2.3937,56.0,1.3681,1.6659,102.17,13.26,0.2607,2.5016,108.73,50640.0,1302.92,10.7105,14.14,1824.25,3651.0,47812.83,80.323,193.75,95.0,6.56,595.5,440.5,139.7,2.2505,2.1918,23.1
2014-02-14,2.3889,49.5,1.3693,1.6747,101.8,13.2416,0.2714,2.5177,109.08,50600.0,1318.66,10.4806,13.57,1835.0,3661.0,48201.11,80.136,188.5,91.5,6.365,598.5,445.25,139.9,2.2405,2.1711,19.7
2014-02-17,2.3901,50.0,1.3707,1.6714,101.92,13.2101,0.2732,2.522,109.18,50820.0,1331.5,10.4945,,,,47576.33,80.136,185.418,92.376,6.335,,,,2.2405,2.1711,17.6
2014-02-18,2.3959,48.5,1.3759,1.6684,102.36,13.2414,0.2562,2.4856,110.46,50820.0,1322.02,10.5544,13.87,1837.5,3675.0,46599.76,80.008,189.0,93.75,6.2475,612.0,449.5,152.65,2.244,2.1603,
2014-02-19,2.3938,50.0,1.3733,1.668,102.31,13.3325,0.2732,2.5179,110.47,50810.0,1311.6,10.7208,15.5,1825.5,3654.5,47150.83,80.144,190.0,92.0,6.1675,620.25,453.75,171.75,2.2385,2.1505,-4.0
2014-02-20,2.37,53.0,1.3719,1.6651,102.28,13.2784,0.2782,2.5235,110.3,50540.0,1322.97,10.394,14.79,1836.25,3671.5,47288.61,80.286,191.5,94.5,6.5225,616.25,455.75,168.8,2.2205,2.1353,-6.5
2014-02-21,2.3457,40.5,1.3746,1.6616,102.51,13.2648,0.2742,2.4956,109.85,50550.0,1324.25,10.3117,14.68,1834.25,3664.5,47380.24,80.237,177.5,87.5,6.2525,609.75,453.0,168.55,2.2229,2.1441,-7.7
2014-02-24,2.3412,29.5,1.3735,1.6656,102.51,13.2628,0.2792,2.5006,110.64,49950.0,1336.97,10.3078,14.23,1846.0,3688.0,47393.5,80.199,175.5,86.5,6.315,617.75,451.5,175.6,2.2326,2.1635,-11.8
