Date,USDZAR Curncy,ZAR1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,ZARI3M Curncy,VIX Index,ES1 Index,NQ1 Index,JALSH Index,DXY Curncy,REPSOU CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2016-06-03,15.0931,214.0,1.1367,1.4518,106.53,0.7716,1.7004,49.64,35510.0,1244.2,8.0548,13.47,2097.75,4509.0,54259.36,94.029,299.5,8.88,497.25,418.25,1.4406,1.5491,-25.4
2016-06-06,14.9078,203.0,1.1355,1.4442,107.56,0.7953,1.7367,50.55,36160.0,1245.34,7.9567,13.65,2108.25,4525.5,53990.76,93.902,288.0,9.4975,507.5,427.25,1.4676,1.5824,-24.9
2016-06-07,14.9133,229.0,1.1358,1.4545,107.37,0.7833,1.7177,51.44,35990.0,1243.81,7.9548,14.05,2110.25,4514.25,54305.73,93.828,284.0,9.4375,509.0,427.75,1.4783,1.6003,-25.2
2016-06-08,14.7386,200.0,1.1395,1.4504,106.99,0.7752,1.7022,52.51,35470.0,1262.8,7.9287,14.08,2118.0,4519.0,53960.18,93.59,282.0,9.7075,519.5,431.25,1.4913,1.6141,-24.4
2016-06-09,14.8041,209.0,1.1316,1.4458,107.1,0.767,1.6867,51.95,,1269.8,7.9515,14.64,2114.25,4512.0,53353.87,93.953,289.5,10.61,510.25,426.5,1.4627,1.5881,-23.2
2016-06-10,15.2304,209.0,1.1251,1.4257,106.97,0.7265,1.6404,50.54,,1274.24,7.874,17.03,2096.25,4465.75,53175.15,94.571,293.5,12.0425,495.0,423.0,1.4263,1.5554,-23.0
2016-06-13,15.171,212.0,1.1292,1.427,106.26,0.7143,1.6096,50.35,35460.0,1283.86,7.9527,20.97,2078.75,4426.25,52511.52,94.362,298.0,12.49,491.25,430.0,1.3799,1.5074,-22.9
2016-06-14,15.3011,220.0,1.1207,1.4114,106.11,0.7221,1.613,49.83,35460.0,1285.72,8.0436,20.5,2074.5,4425.25,51394.31,94.928,314.0,13.465,485.0,436.5,1.35,1.4773,-22.3
2016-06-15,15.2466,213.0,1.126,1.4204,106.01,0.6696,1.572,48.97,35370.0,1291.75,8.0048,20.14,2071.75,4412.75,52026.71,94.61,308.0,11.9175,477.5,429.0,1.3647,1.5014,-22.9
2016-06-16,15.347,213.0,1.1225,1.4203,104.26,0.6854,1.5788,47.19,35710.0,1278.43,8.0192,19.37,2079.25,4424.75,,94.569,305.0,12.27,472.5,425.25,1.3299,1.4622,-21.6
2016-06-17,15.1497,212.0,1.1277,1.4358,104.16,0.6927,1.6078,49.17,35420.0,1298.65,7.9648,19.41,2079.12,4422.13,52140.61,94.206,307.0,11.9125,481.25,437.75,1.3279,1.4602,-19.9
2016-06-20,14.8402,212.0,1.1314,1.4698,103.94,0.7451,1.6886,50.65,35530.0,1289.9,8.0334,18.37,2074.25,4390.0,53032.14,93.611,292.0,10.9175,473.0,421.25,1.3429,1.474,-17.2
2016-06-21,14.7143,213.0,1.1242,1.4652,104.75,0.763,1.7059,50.62,35690.0,1268.12,8.0116,18.48,2080.5,4400.25,52955.18,94.017,294.5,11.19,458.5,396.25,1.3367,1.4631,-16.0
2016-06-22,14.6102,212.0,1.1296,1.4707,104.41,0.7433,1.6852,49.88,35900.0,1266.22,8.0112,21.17,2076.75,4394.5,53557.2,93.716,289.5,11.955,458.75,393.0,1.3596,1.4852,-16.0
2016-06-23,14.4161,240.0,1.1385,1.4877,106.16,0.7788,1.7458,50.91,36170.0,1256.84,8.0049,17.25,2105.75,4462.5,53585.53,93.529,281.5,10.48,454.25,387.25,1.4252,1.5491,-19.0
2016-06-24,15.0823,229.0,1.1117,1.3679,102.22,0.627,1.5599,48.41,36200.0,1315.75,7.9842,25.76,2018.5,4262.25,51679.66,95.448,299.0,12.28,454.75,384.5,1.333,1.4594,-23.8
2016-06-27,15.4679,230.0,1.1025,1.3225,102.0,0.5935,1.4377,47.16,36370.0,1324.6,8.1428,23.85,1985.0,4178.0,50086.68,96.544,306.0,12.24,446.75,385.25,1.261,1.373,-23.3
2016-06-28,15.1792,224.0,1.1065,1.3344,102.75,0.6132,1.4664,48.58,36830.0,1311.79,8.1159,18.75,2028.5,4281.0,51141.14,96.245,300.0,10.55,443.75,385.25,1.2864,1.4012,-20.5
2016-06-29,14.7927,218.0,1.1125,1.3429,102.83,0.6368,1.5155,50.61,37110.0,1319.15,8.1379,16.64,2066.75,4362.75,51890.42,95.769,283.0,9.775,429.5,372.75,1.306,1.4397,-20.1
2016-06-30,14.7266,208.0,1.1106,1.3311,103.2,0.5817,1.4697,49.68,37430.0,1321.9,8.1022,15.63,2090.25,4407.0,52217.72,96.143,286.5,9.6275,431.25,358.75,1.3052,1.4379,-19.8
2016-07-01,14.5606,208.0,1.1136,1.3267,102.52,0.5893,1.4441,50.35,37360.0,1341.35,8.0461,14.77,2096.25,4433.25,52357.5,95.649,275.5,9.2125,416.25,353.0,1.3322,1.4675,-14.3
2016-07-04,14.5681,204.0,1.1154,1.3287,102.56,0.5893,1.4441,50.1,38030.0,1350.79,8.0087,,,,52454.24,95.649,275.0,9.235,,,1.3322,1.4675,-12.6
2016-07-05,14.7452,205.0,1.1076,1.3022,101.74,0.5497,1.375,47.96,37620.0,1356.45,8.0311,15.58,2082.75,4404.0,51670.16,96.166,277.5,9.825,419.5,344.0,1.2887,1.4366,-13.4
2016-07-06,14.731,204.0,1.11,1.2931,101.32,0.5773,1.3682,48.8,37320.0,1363.78,8.0138,14.96,2094.0,4439.5,50811.66,96.053,278.5,9.725,415.75,335.75,1.3062,1.4689,-7.1
2016-07-07,14.7603,207.0,1.1063,1.2908,100.77,0.5892,1.385,46.4,37050.0,1360.45,8.013,14.76,2092.0,4452.25,51097.48,96.328,274.0,9.32,412.0,335.5,1.2955,1.459,-3.1
2016-07-08,14.5379,212.0,1.1051,1.2954,100.54,0.605,1.3579,46.76,36590.0,1366.33,8.0645,13.2,2120.5,4517.25,51276.4,96.302,268.0,8.9175,420.75,349.75,1.2862,1.4542,5.3
2016-07-11,14.4468,209.0,1.1058,1.2998,102.8,0.653,1.4303,46.25,36820.0,1355.4,7.9954,13.54,2130.25,4549.5,52170.37,96.571,250.0,8.9175,416.25,343.75,1.2951,1.4568,9.6
2016-07-12,14.3384,186.0,1.1061,1.3247,104.69,0.6891,1.51,48.47,37010.0,1333.1,7.9652,13.55,2145.75,4569.75,52547.52,96.441,249.0,8.6025,424.0,349.75,1.3218,1.491,11.5
2016-07-13,14.482,202.0,1.109,1.3147,104.49,0.6651,1.4743,46.26,38370.0,1342.64,7.9269,13.04,2146.0,4561.25,52814.88,96.216,243.0,8.4325,426.25,365.75,1.3198,1.4754,13.0
2016-07-14,14.2249,201.0,1.112,1.3343,105.35,0.6732,1.5356,47.37,38310.0,1335.23,7.9142,12.82,2157.25,4590.0,52837.03,96.077,244.5,7.9925,421.75,362.25,1.3381,1.4879,15.4
2016-07-15,14.5736,199.0,1.1035,1.3192,104.88,0.6674,1.5509,47.61,38220.0,1337.45,7.8131,12.67,2152.75,4579.25,53088.46,96.58,246.5,8.155,424.75,352.25,1.353,1.5007,21.9
2016-07-18,14.245,201.0,1.1075,1.3255,106.16,0.6897,1.5818,46.96,38070.0,1328.85,7.9052,12.44,2160.0,4608.25,53046.31,96.562,253.5,8.1975,429.5,357.0,1.3647,1.5092,25.1
2016-07-19,14.3361,202.0,1.1021,1.3111,106.12,0.6898,1.5526,46.66,38210.0,1332.01,7.9416,11.97,2158.75,4606.5,52892.92,97.063,258.0,8.53,418.0,341.75,1.3383,1.4788,27.9
2016-07-20,14.3467,203.0,1.1015,1.3208,106.89,0.7101,1.5801,47.17,38320.0,1316.06,7.9026,11.77,2167.5,4650.5,52837.86,97.201,256.5,8.435,413.0,337.5,1.3465,1.4859,28.6
2016-07-21,14.2309,205.0,1.1026,1.3233,105.82,0.6778,1.556,46.2,38400.0,1331.43,7.8952,12.74,2158.0,4638.25,52974.03,97.0,256.5,7.9775,417.75,334.25,1.3308,1.4646,32.8
2016-07-22,14.2924,204.0,1.0977,1.3109,106.13,0.7025,1.5663,45.69,38350.0,1322.73,7.93,12.02,2167.5,4657.25,53005.22,97.467,247.0,7.9625,425.25,335.0,1.321,1.5145,36.7
2016-07-25,14.3636,231.0,1.0995,1.314,105.81,0.7332,1.5731,44.72,38100.0,1315.6,7.9129,12.87,2162.25,4653.75,53292.52,97.286,250.0,7.9925,429.0,334.75,1.3115,1.4966,38.6
2016-07-26,14.361,201.0,1.0986,1.313,104.66,0.7539,1.5611,44.87,37740.0,1320.26,7.9367,13.05,2163.25,4663.75,53638.04,97.156,257.0,7.6925,415.0,332.5,1.3174,1.502,43.1
2016-07-27,14.258,202.0,1.1058,1.3223,105.4,0.7184,1.4976,43.47,37820.0,1340.08,8.0073,12.83,2160.5,4707.75,53764.26,97.053,253.0,7.2425,414.75,335.75,1.3104,1.4943,37.2
2016-07-28,14.1455,202.0,1.1077,1.3164,105.27,0.7066,1.5044,42.7,37680.0,1335.75,7.9955,12.72,2164.75,4719.75,53282.16,96.739,254.0,7.0975,410.25,331.25,1.3299,1.5202,36.5
2016-07-29,13.8787,226.0,1.1174,1.323,102.06,0.6554,1.4531,42.46,37730.0,1351.28,7.9741,11.87,2168.25,4726.75,52797.58,95.53,254.0,7.11,407.75,334.5,1.3095,1.4903,16.3
2016-08-01,13.9174,197.0,1.1163,1.3179,102.39,0.6848,1.5214,42.14,37870.0,1353.15,7.9794,12.44,2164.5,4744.5,53126.8,95.713,250.5,7.0025,406.0,325.75,1.2937,1.4638,13.8
2016-08-02,13.9998,197.0,1.1224,1.3357,100.89,0.6788,1.5558,41.8,37760.0,1363.57,7.994,13.37,2152.75,4714.25,52532.76,95.064,250.0,7.14,401.25,324.25,1.2764,1.4399,15.8
2016-08-03,13.909,195.0,1.1149,1.3325,101.24,0.6668,1.542,43.1,37780.0,1358.18,8.0349,12.86,2157.0,4728.25,,95.563,252.0,7.055,410.25,325.0,1.2973,1.4613,16.1
2016-08-04,13.7059,190.0,1.113,1.3107,101.22,0.643,1.5008,44.29,37540.0,1361.15,7.9648,12.42,2159.25,4743.75,52543.37,95.758,245.0,7.0425,403.25,320.75,1.3122,1.4763,17.8
2016-08-05,13.727,185.0,1.1086,1.3073,101.82,0.7221,1.5885,44.27,37470.0,1336.0,7.9135,11.39,2176.75,4783.0,52348.36,96.194,235.0,6.8325,416.0,324.25,1.351,1.509,20.9
2016-08-08,13.5749,180.0,1.1088,1.304,102.45,0.726,1.592,45.39,37440.0,1335.31,7.9097,11.5,2175.5,4779.25,52486.65,96.401,226.5,7.315,417.0,325.25,1.3514,1.5093,19.1
2016-08-09,13.413,179.0,1.1117,1.3003,101.88,0.71,1.547,44.98,37280.0,1340.73,7.8748,11.66,2177.5,4791.75,,96.183,222.0,7.08,417.0,322.25,1.337,1.4908,19.0
2016-08-10,13.2814,172.0,1.1176,1.301,101.29,0.682,1.5074,44.05,37240.0,1346.61,7.8508,12.05,2172.75,4781.5,52218.61,95.65,223.0,7.15,421.75,322.5,1.312,1.4591,17.4
2016-08-11,13.402,180.0,1.1137,1.2956,101.96,0.742,1.5593,46.04,37360.0,1338.78,7.8914,11.68,2181.75,4800.0,52321.78,95.857,226.0,6.9275,416.25,321.0,1.3425,1.4719,16.8
2016-08-12,13.4764,180.0,1.1162,1.292,101.3,0.7057,1.5135,46.97,37380.0,1335.97,7.9367,11.55,2180.25,4804.25,52806.5,95.722,225.0,6.735,422.5,322.25,1.3273,1.4554,10.9
2016-08-15,13.3033,179.0,1.1184,1.288,101.26,0.7258,1.5576,48.35,37040.0,1339.4,7.9589,11.81,2186.0,4822.75,52397.97,95.629,222.0,6.855,422.0,326.5,1.3446,1.4623,7.7
2016-08-16,13.4216,181.0,1.1279,1.3046,100.31,0.7459,1.5746,49.23,37080.0,1346.24,7.9726,12.64,2176.75,4798.5,52396.4,94.791,220.0,7.36,423.5,327.5,1.3392,1.4564,6.0
2016-08-17,13.3816,184.0,1.1289,1.3042,100.28,0.7257,1.5491,49.85,37200.0,1348.73,8.0303,12.19,2179.75,4804.0,52309.7,94.718,225.5,7.33,426.0,330.25,1.3559,1.476,5.4
2016-08-18,13.3749,184.0,1.1354,1.3168,99.89,0.7014,1.5356,50.89,37170.0,1352.36,7.9787,11.43,2183.5,4808.5,52989.66,94.157,225.0,7.2025,427.0,332.0,1.3617,1.4857,5.3
2016-08-19,13.5163,185.0,1.1325,1.3075,100.22,0.7459,1.5781,50.88,37230.0,1341.47,7.9791,11.34,2181.75,4807.0,52771.95,94.511,225.0,7.2425,427.0,334.25,1.3761,1.4948,4.6
2016-08-22,13.5811,190.0,1.132,1.3137,100.33,0.7378,1.5424,49.16,37180.0,1339.09,7.9734,12.27,2181.5,4811.75,52828.93,94.519,228.0,7.9,415.25,333.25,1.3648,1.4808,1.9
2016-08-23,14.0019,190.0,1.1305,1.3198,100.24,0.7418,1.5458,49.96,37080.0,1337.56,7.8958,12.38,2185.25,4817.0,52957.8,94.539,221.5,7.8525,407.75,328.5,1.3668,1.4925,10.1
2016-08-24,14.1632,194.0,1.1264,1.3232,100.45,0.7618,1.5611,49.05,36770.0,1324.13,8.0588,13.45,2175.0,4786.25,53562.8,94.786,245.0,8.1775,404.0,327.5,1.3661,1.4917,10.2
2016-08-25,14.2113,225.0,1.1285,1.3192,100.53,0.7894,1.5731,49.67,36310.0,1321.97,8.0735,13.63,2173.5,4782.25,53482.88,94.772,254.5,7.845,401.25,323.5,1.376,1.5017,12.2
2016-08-26,14.3694,224.0,1.1198,1.3137,101.84,0.8428,1.6296,49.92,36340.0,1321.18,8.0854,13.65,2168.5,4785.75,53506.62,95.566,248.0,7.71,383.5,316.25,1.3741,1.4871,11.1
2016-08-29,14.4066,197.0,1.1189,1.3106,101.92,0.8052,1.5595,49.26,36370.0,1323.38,8.154,12.94,2179.25,4793.25,53563.93,95.58,248.0,8.11,370.5,311.75,1.3601,1.4691,10.6
2016-08-30,14.5037,203.0,1.1143,1.308,102.96,0.7973,1.5663,48.37,36390.0,1311.11,8.1114,13.12,2175.25,4776.0,53448.69,96.054,249.5,8.2325,363.25,304.0,1.3574,1.464,12.1
2016-08-31,14.7313,202.0,1.1158,1.3138,103.43,0.8053,1.58,47.04,36270.0,1308.97,8.0444,13.42,2169.5,4773.75,52733.12,96.022,261.5,8.245,361.0,301.5,1.3669,1.4694,13.5
2016-09-01,14.5985,199.0,1.1197,1.3268,103.23,0.7816,1.5681,45.45,36420.0,1313.89,8.084,13.48,2167.25,4777.5,52631.33,95.653,260.5,7.96,368.25,311.0,1.3634,1.4674,4.8
2016-09-02,14.4932,197.0,1.1156,1.3294,103.92,0.7858,1.6024,46.83,36500.0,1325.21,8.0359,11.98,2178.0,4795.25,53500.07,95.844,254.5,7.4525,373.25,316.5,1.3767,1.4846,0.6
2016-09-05,14.3866,199.0,1.1147,1.3304,103.43,0.7858,1.6024,47.63,36540.0,1327.08,8.0886,,,,53622.0,95.844,250.5,7.5225,,,1.3767,1.485,
2016-09-06,13.98,195.0,1.1255,1.344,102.02,0.7281,1.534,47.26,36500.0,1350.0,7.9974,12.02,2184.5,4827.5,53680.43,94.823,240.0,7.5725,371.0,316.75,1.3858,1.496,-7.0
2016-09-07,14.0248,193.0,1.1239,1.3341,101.74,0.734,1.5391,47.98,36670.0,1345.18,7.9214,11.94,2184.5,4828.75,53456.43,94.956,235.0,7.295,375.25,321.0,1.3934,1.5158,-5.7
2016-09-08,14.1337,193.0,1.126,1.3295,102.49,0.7699,1.599,49.99,36620.0,1338.3,7.927,12.51,2177.5,4796.0,53250.25,95.027,235.0,6.9475,377.0,327.0,1.4129,1.5346,-4.8
2016-09-09,14.4158,198.0,1.1233,1.3267,102.69,0.7821,1.6749,48.01,36610.0,1327.83,7.9222,17.5,2122.75,4671.0,53347.3,95.336,243.0,7.19,376.0,330.0,1.3963,1.5132,-4.9
2016-09-12,14.2276,200.0,1.1235,1.3337,101.85,0.7701,1.6629,48.32,36340.0,1327.82,8.0295,15.16,2158.5,4766.75,52802.0,95.095,247.0,7.455,383.25,329.25,1.3982,1.5103,-4.9
2016-09-13,14.3935,202.0,1.122,1.3193,102.56,0.7982,1.7271,47.1,36520.0,1319.05,7.9501,17.85,2128.75,4727.75,52805.96,95.633,246.0,7.1875,374.75,319.25,1.3924,1.5025,-5.8
2016-09-14,14.3202,195.0,1.125,1.3235,102.43,0.758,1.6976,45.85,36660.0,1322.94,7.8837,18.14,2120.25,4732.5,52501.97,95.327,248.0,7.3075,376.75,322.25,1.386,1.4964,-6.0
2016-09-15,14.2483,197.0,1.1244,1.3239,102.1,0.7258,1.6907,46.59,,1314.75,7.9417,16.3,2145.0,4817.75,52174.26,95.288,248.0,6.87,399.5,330.0,1.3802,1.5044,-9.5
2016-09-16,14.182,194.0,1.1155,1.3002,102.29,0.7621,1.6926,45.77,,1310.35,8.0136,15.37,2139.96,4820.03,51832.55,96.108,245.0,6.97,403.25,337.0,1.3944,1.5219,-3.0
2016-09-19,14.0162,192.0,1.1175,1.303,101.93,0.7784,1.7118,45.95,37070.0,1313.19,7.9914,15.53,2133.0,4794.25,51975.89,95.841,243.0,7.105,404.0,337.25,1.3916,1.5141,3.3
2016-09-20,13.9145,188.0,1.1151,1.2988,101.7,0.7743,1.6892,45.88,37200.0,1314.84,7.9697,15.92,2131.0,4798.5,51335.75,96.019,264.0,7.095,406.0,340.5,1.3831,1.5044,-1.7
2016-09-21,13.5779,182.0,1.1189,1.3032,100.32,0.7744,1.6511,46.83,37280.0,1335.17,8.0499,13.3,2156.25,4850.0,50757.82,95.66,256.5,7.0525,407.75,340.0,1.4092,1.5238,-1.4
2016-09-22,13.6471,180.0,1.1208,1.3078,100.76,0.7703,1.6183,47.65,37500.0,1337.07,7.9518,12.02,2168.25,4886.25,51895.18,95.448,243.0,6.32,405.5,336.75,1.4417,1.5656,-5.9
2016-09-23,13.7176,183.0,1.1226,1.2966,101.02,0.754,1.6184,45.89,37710.0,1337.56,7.9705,12.29,2158.0,4856.5,51999.45,95.477,248.5,6.2575,404.75,336.5,1.4668,1.5829,-4.4
2016-09-26,13.6799,182.0,1.1254,1.2975,100.33,0.7336,1.5839,47.35,37720.0,1337.95,7.9851,14.5,2139.75,4815.0,51479.8,95.297,255.0,6.535,396.0,329.0,1.434,1.5579,-5.4
2016-09-27,13.4523,176.0,1.1215,1.3023,100.43,0.7421,1.5564,45.97,37580.0,1327.32,7.9777,13.1,2152.75,4860.75,50899.66,95.435,258.0,6.6,404.0,331.75,1.4147,1.5417,-5.2
2016-09-28,13.6187,177.0,1.1217,1.3019,100.69,0.7559,1.5719,48.69,37440.0,1321.54,7.9553,12.39,2163.25,4868.25,51773.5,95.431,255.0,6.69,403.25,329.25,1.4363,1.5766,-5.1
2016-09-29,13.8938,204.0,1.1222,1.2968,101.03,0.7342,1.5599,49.24,37800.0,1320.37,7.9989,14.02,2148.5,4844.25,52698.58,95.535,251.5,6.6975,399.0,329.25,1.4248,1.5599,-3.4
2016-09-30,13.7225,180.0,1.1235,1.2972,101.35,0.7619,1.5944,49.06,37670.0,1315.87,8.0549,13.29,2160.5,4870.25,51949.83,95.463,254.5,6.815,402.0,336.75,1.4725,1.6101,-5.1
2016-10-03,13.5982,178.0,1.1211,1.2842,101.65,0.7916,1.6221,50.89,,1311.6,8.0605,13.57,2153.25,4865.75,51658.99,95.695,251.0,6.8775,395.5,346.0,1.4903,1.6345,-5.6
2016-10-04,13.8291,166.0,1.1204,1.2728,102.9,0.8215,1.6864,50.87,,1268.44,7.9309,13.63,2144.75,4857.5,52040.85,96.169,248.0,7.2275,395.5,348.25,1.476,1.6176,-6.9
2016-10-05,13.7188,164.0,1.1205,1.2749,103.5,0.8316,1.7021,51.86,,1266.85,7.9588,12.99,2153.25,4873.5,51868.53,96.125,247.0,7.0025,405.0,347.75,1.4902,1.635,0.8
2016-10-06,13.8844,169.0,1.1151,1.2616,103.95,0.8496,1.7372,52.51,,1254.38,7.9657,12.84,2156.5,4872.0,51610.78,96.765,249.5,7.9475,395.75,340.5,1.5268,1.6548,1.8
2016-10-07,13.872,169.0,1.1201,1.2434,102.98,0.8301,1.7181,51.93,,1257.08,8.0753,13.48,2146.5,4859.0,51662.07,96.632,250.0,8.07,394.75,339.75,1.5208,1.6414,-2.0
2016-10-10,13.8097,168.0,1.1139,1.2362,103.61,0.8301,1.7181,53.14,37540.0,1259.65,8.0171,13.38,2159.0,4893.25,51675.51,96.929,251.5,7.715,403.75,343.25,1.5203,1.6414,-2.9
2016-10-11,14.3691,178.0,1.1054,1.2123,103.51,0.8664,1.7638,52.41,37980.0,1252.8,8.0948,15.36,2134.5,4827.0,51898.82,97.69,267.0,8.485,407.25,345.5,1.5258,1.6462,-5.2
2016-10-12,14.2299,198.0,1.1007,1.2204,104.21,0.8585,1.7692,51.81,37920.0,1255.25,8.1612,15.91,2131.5,4813.5,51548.13,97.966,266.0,8.6675,396.75,337.0,1.5252,1.6467,-7.8
2016-10-13,14.2517,201.0,1.1056,1.2254,103.71,0.8345,1.7411,52.03,37850.0,1258.09,8.1965,16.69,2126.25,4796.0,50494.51,97.516,259.5,7.73,416.0,349.5,1.5097,1.6383,-6.6
2016-10-14,14.3182,195.0,1.0972,1.2191,104.18,0.8348,1.7977,51.95,37480.0,1251.03,8.1544,16.12,2127.0,4804.25,51146.78,98.019,259.5,7.5825,421.0,354.25,1.5453,1.6756,-7.6
2016-10-17,14.1485,193.0,1.1,1.2183,103.89,0.8147,1.766,51.52,37330.0,1255.85,8.1649,16.21,2123.0,4803.25,50769.01,97.888,264.0,7.75,423.75,354.0,1.5638,1.697,-9.7
2016-10-18,13.8952,191.0,1.0981,1.2298,103.87,0.7986,1.7379,51.68,37300.0,1262.5,8.1277,15.28,2132.0,4827.0,51126.79,97.895,260.0,7.5675,420.0,353.75,1.5505,1.6814,-16.7
2016-10-19,13.8341,193.0,1.0974,1.2285,103.44,0.7946,1.7432,52.67,37260.0,1269.23,8.1605,14.41,2138.0,4830.25,51504.87,97.92,253.0,7.3425,420.25,357.5,1.561,1.6951,-23.6
2016-10-20,13.9517,195.0,1.0929,1.2254,103.95,0.819,1.7556,51.38,37270.0,1265.76,8.2171,13.75,2137.0,4843.75,51420.66,98.315,248.0,7.1025,417.0,351.0,1.5611,1.6887,-23.8
2016-10-21,13.9849,215.0,1.0884,1.2234,103.8,0.8234,1.7347,51.78,37150.0,1266.46,8.3427,13.34,2134.75,4843.25,51629.23,98.695,250.0,7.2975,414.5,352.5,1.5524,1.6819,-23.0
2016-10-24,13.9105,205.0,1.0882,1.2238,104.18,0.8399,1.7647,51.46,37320.0,1264.44,8.1759,13.02,2144.25,4902.75,51683.39,98.756,246.0,7.1625,402.5,348.25,1.5625,1.691,-14.7
2016-10-25,13.7551,203.0,1.0889,1.2188,104.22,0.8523,1.756,50.79,37860.0,1273.87,8.1375,13.46,2138.0,4886.0,51749.86,98.719,245.0,7.2175,404.25,349.25,1.5774,1.7064,-13.1
2016-10-26,13.8906,198.0,1.0908,1.2247,104.47,0.8685,1.7931,49.98,37920.0,1267.1,8.1905,14.24,2134.0,4853.75,51552.32,98.629,250.0,7.1425,411.5,354.0,1.6035,1.7335,-10.9
2016-10-27,13.8743,193.0,1.0897,1.2164,105.29,0.8863,1.8536,50.47,37830.0,1268.4,8.2023,15.36,2123.5,4807.0,51139.66,98.888,256.0,6.8925,414.5,357.5,1.5956,1.7307,-12.6
2016-10-28,13.8352,194.0,1.0985,1.2185,104.74,0.8526,1.8468,49.71,38190.0,1275.47,8.3056,16.19,2123.75,4806.0,50797.7,98.348,255.0,7.0825,408.5,355.0,1.6037,1.7384,-9.1
2016-10-31,13.4741,185.0,1.0981,1.2242,104.82,0.8409,1.8255,48.3,38420.0,1277.21,8.2901,17.06,2120.0,4796.75,50590.08,98.445,242.5,7.2725,416.25,354.75,1.604,1.7309,-8.1
2016-11-01,13.6105,182.0,1.1055,1.2243,104.15,0.8311,1.8274,48.14,38680.0,1288.2,8.2271,18.56,2103.75,4757.25,51002.69,97.699,248.0,7.77,414.25,349.0,1.6109,1.7421,-8.3
2016-11-02,13.4647,186.0,1.1098,1.2304,103.3,0.8174,1.8025,46.86,38740.0,1296.81,8.2415,19.32,2092.25,4716.75,50384.87,97.398,245.0,8.5625,417.75,346.25,1.584,1.7128,-10.0
2016-11-03,13.4649,185.0,1.1105,1.2461,102.98,0.8055,1.8115,46.35,38810.0,1302.7,8.2437,22.08,2083.5,4674.5,50239.27,97.157,241.0,8.77,412.0,348.0,1.5673,1.6898,-13.1
2016-11-04,13.5823,186.0,1.1141,1.2517,103.12,0.7838,1.7762,45.58,39130.0,1305.06,8.233,22.51,2080.0,4657.75,49686.1,97.065,244.0,9.645,414.25,348.75,1.5611,1.6861,-12.9
2016-11-07,13.3623,185.0,1.1041,1.2396,104.46,0.8178,1.8261,46.15,39880.0,1281.64,8.2877,18.71,2129.0,4775.75,50303.77,97.781,232.5,8.4025,410.0,346.25,1.5957,1.7267,-11.9
2016-11-08,13.1866,181.0,1.1026,1.2379,105.16,0.8539,1.8547,46.04,40360.0,1275.68,8.3242,18.74,2135.5,4802.25,50700.7,97.861,223.5,8.93,415.25,354.25,1.6092,1.7351,-9.8
2016-11-09,13.4457,184.0,1.091,1.2406,105.67,0.8901,2.0571,46.36,41470.0,1277.98,8.3125,14.38,2160.25,4820.5,50977.85,98.504,233.0,8.8975,406.75,340.75,1.7316,1.8474,-9.0
2016-11-10,14.1217,184.0,1.0893,1.2555,106.83,0.9151,2.1501,45.84,43460.0,1259.2,8.2787,14.74,2167.25,4743.75,51493.0,98.785,253.0,8.83,404.75,343.5,1.77,1.9098,-7.9
2016-11-11,14.3352,194.0,1.0855,1.2596,106.65,0.9151,2.1501,44.75,45390.0,1227.64,8.2759,14.17,2161.5,4748.0,50294.72,99.06,263.0,9.2425,403.0,340.25,1.77,1.9098,-6.3
2016-11-14,14.4314,194.0,1.0737,1.249,108.42,1.0023,2.2614,44.43,45770.0,1221.35,8.4031,14.48,2160.5,4694.5,49731.89,100.11,269.5,10.2675,394.0,337.25,1.7477,1.8711,-6.3
2016-11-15,14.1762,222.0,1.0722,1.2457,109.2,0.9926,2.2189,46.95,45360.0,1228.73,8.3881,13.37,2179.25,4766.0,49430.21,100.23,258.5,10.1,399.0,341.5,1.7303,1.8559,-2.2
2016-11-16,14.3076,197.0,1.0691,1.2443,109.08,1.0051,2.2225,46.63,44190.0,1224.99,8.3604,13.72,2172.75,4783.25,50004.82,100.41,259.5,10.7275,397.0,338.5,1.7433,1.8757,-4.4
2016-11-17,14.4242,196.0,1.0626,1.2417,110.12,1.0461,2.3026,46.49,43810.0,1216.42,8.3102,13.35,2184.25,4828.5,50617.57,100.89,258.0,10.2975,403.0,342.0,1.7972,1.923,8.3
2016-11-18,14.4222,196.0,1.0588,1.2342,110.91,1.0678,2.3548,46.86,44040.0,1207.89,8.3185,12.85,2180.75,4808.5,50626.06,101.21,260.0,11.33,408.0,345.5,1.8146,1.9456,7.9
2016-11-21,14.2486,191.0,1.063,1.2494,110.82,1.0683,2.3154,48.9,44590.0,1214.23,8.3195,12.42,2193.0,4854.0,50596.52,101.05,254.0,10.955,410.25,349.75,1.825,1.9488,5.6
2016-11-22,14.0861,190.0,1.0627,1.2423,111.14,1.0871,2.3119,49.12,45690.0,1212.32,8.2034,12.41,2200.25,4874.75,51117.74,101.04,247.5,10.4375,407.25,351.0,1.8269,1.9496,5.8
