Date,USDCLP Curncy,CHN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CHNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,IPSA Index,IBOV Index,DXY Curncy,CHILE CDS USD SR 5Y D14 Corp,BRAZIL CDS USD SR 5Y D14 Corp,MEX CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2015-04-24,612.9,0.32,1.0873,1.5188,118.99,15.382,0.5041,1.9086,65.28,43420.0,1179.0,3.51,12.29,2111.75,4529.25,4075.92,56594.22,96.922,84.0,218.0,113.0,11.91,486.0,364.5,1.8303,1.896,-57.7
2015-04-27,609.45,0.31,1.0891,1.5238,119.04,15.3517,0.5163,1.9208,64.83,43890.0,1202.15,4.03,13.12,2104.75,4524.75,4130.26,55534.5,96.765,82.5,220.5,114.0,11.935,470.25,360.75,1.843,1.9115,-56.0
2015-04-28,605.29,0.34,1.0981,1.5339,118.86,15.2572,0.561,2.0034,64.64,44050.0,1212.17,4.38,12.41,2112.0,4516.0,4090.16,55812.03,96.092,85.5,224.5,115.0,11.165,471.5,361.0,1.8387,1.899,-58.5
2015-04-29,608.36,0.41,1.1128,1.5438,119.02,15.2285,0.557,2.0388,65.84,44020.0,1204.71,4.36,13.39,2099.0,4479.75,4055.14,55325.29,95.209,86.5,231.5,117.0,11.09,477.25,363.75,1.8655,1.9268,-66.8
2015-04-30,611.9,0.36,1.1224,1.5351,119.38,15.3505,0.567,2.0317,66.78,44300.0,1184.37,3.41,14.55,2079.0,4408.25,4043.46,56229.38,94.6,87.5,235.5,121.0,12.025,467.0,362.5,1.8731,1.929,-62.2
2015-05-01,611.79,,1.1199,1.5148,120.15,15.542,0.595,2.1135,66.46,,1178.46,3.49,12.7,2101.5,4467.75,,,95.297,88.5,240.0,124.5,12.65,470.0,359.75,1.9026,1.9457,-62.3
2015-05-04,615.15,0.34,1.1146,1.512,120.13,15.4546,0.5991,2.144,66.45,45650.0,1188.33,3.12,12.85,2109.25,4476.5,4062.8,57353.98,95.48,88.5,241.0,123.5,12.91,469.25,358.75,1.8916,1.9315,-56.1
2015-05-05,609.56,0.35,1.1185,1.5182,119.86,15.3416,0.623,2.1853,67.52,45830.0,1193.34,3.76,14.31,2084.0,4407.5,4086.75,58051.61,95.076,88.0,239.5,120.0,12.555,464.0,361.25,1.9025,1.9336,-65.3
2015-05-06,611.6,0.36,1.1347,1.5246,119.46,15.361,0.6351,2.2431,67.77,46180.0,1192.24,3.53,15.15,2074.25,4373.0,4112.17,57103.14,94.087,87.5,231.5,119.5,12.765,475.75,366.5,1.8892,1.9124,-67.3
2015-05-07,608.88,0.35,1.1267,1.5245,119.74,15.3174,0.6313,2.18,65.54,45930.0,1184.51,3.79,15.13,2084.25,4402.5,4110.27,56921.39,94.635,86.5,236.5,123.0,12.825,465.75,357.75,1.8838,1.8937,-64.7
2015-05-08,604.6,0.35,1.1199,1.5455,119.76,15.1208,0.5719,2.1478,65.39,45970.0,1188.39,3.87,12.86,2108.5,4448.75,4105.91,57149.33,94.794,84.5,225.0,117.0,11.295,476.5,358.5,1.8829,1.8856,-64.3
2015-05-11,609.83,0.35,1.1155,1.5586,120.08,15.3628,0.616,2.2797,64.91,45810.0,1183.97,3.9,13.85,2097.75,4431.25,4144.98,57197.1,95.011,83.5,230.5,119.0,11.44,476.25,358.25,1.8968,1.884,-61.0
2015-05-12,603.54,0.34,1.1213,1.5671,119.87,15.3376,0.5961,2.2489,66.86,45810.0,1193.94,4.12,13.86,2095.0,4420.75,4118.15,56792.05,94.534,84.5,233.5,119.0,11.25,479.25,357.0,1.8973,1.8863,-59.5
2015-05-13,601.73,0.37,1.1354,1.5745,119.15,15.2654,0.5762,2.2926,66.81,46100.0,1215.75,4.17,13.76,2094.5,4423.75,4098.71,56372.04,93.617,82.5,230.5,119.5,10.705,481.0,356.0,1.9011,1.8964,-63.8
2015-05-14,595.6,0.35,1.141,1.5776,119.18,15.1039,0.5441,2.2301,66.59,45990.0,1221.14,2.74,12.74,2117.5,4490.25,4076.74,56656.57,93.457,83.5,231.5,119.0,11.0225,501.75,361.0,1.8897,1.8769,-62.0
2015-05-15,595.79,0.29,1.1451,1.5727,119.25,15.0077,0.5363,2.1424,66.81,45860.0,1224.8,4.11,12.38,2119.0,4488.75,4111.66,57248.63,93.135,82.5,230.5,118.0,10.925,511.0,365.5,1.8775,1.8618,-71.6
2015-05-18,599.68,0.3,1.1315,1.5653,119.99,15.118,0.5767,2.2337,66.27,46030.0,1225.51,3.91,12.73,2126.0,4507.25,4107.0,56204.23,94.221,81.5,226.5,115.5,11.785,521.75,368.0,1.8964,1.8837,-72.4
2015-05-19,604.16,0.38,1.115,1.5513,120.69,15.1849,0.6133,2.2886,64.02,45850.0,1207.86,3.61,12.85,2124.5,4501.25,4080.03,55498.82,95.267,80.5,225.5,116.0,12.995,510.25,362.0,1.8948,1.8824,-64.5
2015-05-20,604.7,0.3,1.1094,1.5536,121.35,15.1927,0.585,2.2479,65.03,45020.0,1209.8,3.37,12.88,2122.5,4505.5,4057.94,54901.02,95.448,79.5,225.5,116.0,12.7875,513.0,360.0,1.9035,1.9012,-64.3
2015-05-21,604.3,0.39,1.1112,1.5662,121.04,15.2236,0.573,2.1898,66.54,45100.0,1204.86,3.6,12.11,2128.0,4528.75,,55112.05,95.255,79.0,224.25,114.0,11.9775,522.0,365.0,1.8804,1.8744,-65.3
2015-05-22,608.48,0.39,1.1013,1.549,121.54,15.266,0.6142,2.2092,65.37,45190.0,1206.21,3.12,12.13,2124.5,4528.75,4061.83,54377.29,96.014,77.5,221.5,111.5,12.5675,515.25,360.0,1.9057,1.899,-62.1
2015-05-25,611.33,0.38,1.0978,1.547,121.56,15.2589,0.6142,2.2092,65.52,44710.0,1206.6,1.29,,,,4043.97,54609.25,96.014,79.328,221.945,113.306,13.1625,,,1.9057,1.899,
2015-05-26,613.7,0.37,1.0873,1.5385,123.1,15.2971,0.6123,2.139,63.72,44920.0,1187.3,3.36,14.06,2105.0,4479.75,4016.83,53629.78,97.299,80.0,232.5,115.5,13.28,493.5,355.0,1.8673,1.8479,-56.8
2015-05-27,616.4,0.35,1.0904,1.5354,123.66,15.2832,0.6485,2.1285,62.06,44440.0,1188.09,2.87,13.27,2121.0,4542.25,4036.61,54236.25,97.371,79.5,231.5,113.0,12.6875,487.75,349.5,1.8343,1.8136,-55.6
2015-05-28,617.7,0.38,1.0949,1.5316,123.95,15.3146,0.6289,2.1355,62.58,44310.0,1188.4,3.08,13.31,2121.75,4542.75,4032.16,53976.28,96.965,80.5,237.5,115.0,12.1275,488.75,353.5,1.8334,1.8101,-56.8
2015-05-29,617.95,0.45,1.0986,1.5291,124.15,15.378,0.6053,2.1214,65.56,44400.0,1190.58,3.75,13.84,2106.0,4511.0,4045.62,52760.48,96.907,79.5,237.5,117.0,11.8325,477.0,351.5,1.8459,1.8288,-54.2
2015-06-01,624.46,0.35,1.0927,1.5201,124.77,15.4853,0.6447,2.1794,64.88,43890.0,1189.2,3.55,13.97,2109.25,4521.5,4004.96,53031.32,97.392,81.0,242.5,119.0,12.6725,493.75,352.25,1.8415,1.8274,-52.5
2015-06-02,623.83,0.36,1.1151,1.5343,124.11,15.4317,0.6527,2.2624,65.49,43730.0,1193.01,2.95,14.24,2106.75,4503.0,3986.11,54236.43,95.835,80.5,237.5,119.0,13.0025,512.5,359.0,1.8618,1.852,-53.1
2015-06-03,625.95,0.42,1.1275,1.5341,124.25,15.5184,0.6725,2.3642,63.8,43870.0,1185.17,3.67,13.66,2116.0,4527.5,3994.46,53522.91,95.465,81.0,235.5,122.0,12.895,510.75,359.0,1.8718,1.8556,-51.5
2015-06-04,,0.42,1.1238,1.5364,124.36,15.5373,0.6607,2.307,62.03,43620.0,1176.89,3.3,14.71,2099.0,4496.5,3952.84,,95.461,82.5,240.5,124.5,12.855,523.75,363.5,1.8574,1.8361,-50.5
2015-06-05,636.75,0.27,1.1114,1.527,125.63,15.7115,0.7087,2.4076,63.31,43130.0,1171.94,3.08,14.21,2092.25,4481.5,3967.03,52973.38,96.306,83.0,248.0,129.0,13.0325,517.0,360.5,1.8874,1.8859,-47.9
2015-06-08,631.24,0.41,1.1291,1.5349,124.49,15.6296,0.6808,2.3824,62.69,43290.0,1174.07,2.98,15.29,2078.25,4432.25,3946.98,52809.64,95.299,84.5,248.5,130.0,13.355,528.0,365.25,1.8755,1.8769,-44.6
2015-06-09,,0.39,1.1283,1.5385,124.34,15.5806,0.7169,2.4384,64.88,43360.0,1176.8,3.72,14.47,2080.0,4431.5,3906.62,52815.99,95.166,84.0,245.5,129.5,13.5975,532.25,365.0,1.884,1.8953,-42.7
2015-06-10,,0.36,1.1324,1.553,122.68,15.4389,0.725,2.4838,65.7,43480.0,1186.06,3.8,13.22,2107.0,4488.75,3956.19,53876.45,94.646,81.0,244.5,129.0,13.9025,513.5,357.25,1.8764,1.8872,-41.2
2015-06-11,,0.43,1.1258,1.5517,123.42,15.3492,0.7131,2.3772,65.11,43720.0,1182.01,3.06,12.85,2109.25,4490.5,3967.39,53688.52,94.976,82.0,244.5,127.0,13.24,504.25,356.5,1.8422,1.8573,-37.7
2015-06-12,,0.32,1.1266,1.5561,123.39,15.4032,0.7256,2.3918,63.87,43000.0,1181.63,2.96,13.78,2093.0,4454.75,3957.42,53347.53,94.972,83.5,246.5,126.0,13.6875,503.75,353.0,1.8565,1.8662,-33.0
2015-06-15,633.65,0.37,1.1283,1.5601,123.42,15.4364,0.7015,2.3559,62.61,42830.0,1186.43,3.83,15.39,2084.0,4435.5,3925.85,53137.53,94.81,82.5,246.5,126.5,14.05,489.25,348.25,1.8701,1.8717,-30.4
2015-06-16,636.38,0.36,1.1248,1.5648,123.36,15.3905,0.6855,2.3093,63.7,42320.0,1182.07,3.42,14.81,2097.5,4459.0,3937.52,53702.15,94.999,83.5,253.0,130.0,13.44,488.75,354.0,1.8885,1.9052,-32.9
2015-06-17,637.58,0.35,1.1337,1.5833,123.43,15.255,0.6492,2.3165,63.87,41990.0,1185.55,3.14,14.5,2097.5,4461.25,3950.91,53248.54,94.296,82.0,248.0,132.0,12.0725,491.25,359.25,1.889,1.9232,-32.9
2015-06-18,628.2,0.37,1.1359,1.588,122.96,15.3425,0.6331,2.3345,64.26,42110.0,1201.94,4.23,13.19,2123.0,4538.0,3914.35,54238.59,94.042,80.5,237.0,126.5,11.6625,488.0,358.0,1.8856,1.9083,-35.8
2015-06-19,632.62,0.44,1.1352,1.5883,122.71,15.3486,0.6169,2.2577,63.02,42020.0,1200.27,3.51,13.96,2117.11,4533.84,3893.14,53749.41,94.085,76.5,236.5,124.0,12.51,488.5,353.25,1.8654,1.8842,-36.0
2015-06-22,631.53,0.39,1.1341,1.5824,123.37,15.338,0.6575,2.3725,63.34,,1185.98,3.63,12.74,2112.75,4532.75,3918.64,53863.68,94.329,79.5,246.0,127.5,11.9475,501.25,360.0,1.9037,1.9294,-38.0
2015-06-23,633.3,0.35,1.1167,1.5729,123.94,15.4002,0.6779,2.4087,64.45,42010.0,1178.63,3.39,12.11,2116.5,4541.25,3922.31,53772.43,95.432,83.5,252.0,126.5,11.9775,521.5,367.5,1.9131,1.9415,-36.8
2015-06-24,632.46,0.41,1.1205,1.5706,123.85,15.4991,0.6802,2.3672,63.49,42150.0,1175.4,3.86,13.26,2099.5,4515.75,3905.64,53842.54,95.264,84.0,252.0,127.0,11.415,518.0,366.5,1.9076,1.9277,-35.9
2015-06-25,631.58,0.41,1.1205,1.5747,123.63,15.4808,0.688,2.4088,63.2,42070.0,1173.17,3.5,14.01,2094.0,4509.25,3860.33,53175.67,95.187,83.5,255.0,128.0,11.2775,532.0,376.5,1.9203,1.9315,-32.7
2015-06-26,635.03,0.45,1.1167,1.5746,123.85,15.5582,0.7117,2.4726,63.26,42170.0,1175.52,3.85,14.02,2095.75,4480.5,3881.39,54016.97,95.472,84.5,259.0,128.0,11.7825,562.25,385.0,1.9349,1.9364,-30.6
2015-06-29,,0.43,1.1236,1.5738,122.54,15.6873,0.6329,2.3242,62.01,42430.0,1179.83,3.75,18.85,2050.5,4378.0,,53014.21,94.79,87.018,263.867,131.928,13.455,580.5,383.25,1.8926,1.8836,-29.1
2015-06-30,639.15,0.44,1.1147,1.5712,122.5,15.7389,0.6427,2.3531,63.59,42490.0,1172.35,3.74,18.23,2054.5,4390.25,3897.1,53080.88,95.485,86.733,261.164,130.955,13.4875,614.75,414.0,1.8936,1.8929,-28.8
2015-07-01,638.93,0.43,1.1053,1.5617,123.17,15.7784,0.6882,2.4219,62.01,42300.0,1168.79,3.65,16.09,2071.0,4422.0,3831.88,52757.54,96.31,88.748,259.486,130.283,12.795,587.5,413.75,1.911,1.9152,-24.1
2015-07-02,634.83,0.3,1.1084,1.5609,123.07,15.66,0.627,2.3823,62.07,42490.0,1166.26,3.73,16.79,2068.75,4428.75,3855.09,53106.19,96.113,87.705,254.524,128.879,12.05,585.75,419.75,1.9112,1.9202,-25.1
2015-07-03,636.54,0.3,1.1114,1.557,122.79,15.7302,0.627,2.3823,60.32,42570.0,1169.1,4.03,,,,3842.93,52519.41,96.113,87.709,253.84,128.747,12.7275,,,1.9116,1.9202,-24.5
2015-07-06,641.3,0.42,1.1056,1.5605,122.57,15.713,0.5892,2.285,56.54,41790.0,1170.33,3.86,17.01,2064.5,4422.75,3796.02,52149.37,96.298,88.562,256.948,130.499,12.7175,588.5,418.5,1.8907,1.9001,-23.6
2015-07-07,649.38,0.4,1.1011,1.5462,122.54,15.7971,0.5852,2.2582,56.85,40910.0,1155.26,2.85,16.09,2073.75,4422.25,3777.91,52343.71,96.865,93.547,263.2,134.042,13.14,579.5,415.75,1.8736,1.8868,-21.5
2015-07-08,652.15,0.43,1.1077,1.5361,120.71,15.8484,0.5414,2.1922,57.05,39160.0,1158.33,3.33,19.66,2039.25,4346.5,3758.12,51781.75,96.294,95.774,266.281,137.38,13.41,572.25,416.25,1.8323,1.8417,-20.7
2015-07-09,646.62,0.41,1.1036,1.538,121.34,15.8153,0.5851,2.3211,58.61,40930.0,1159.43,3.64,19.97,2041.25,4339.5,3796.55,,96.606,94.661,262.909,132.851,12.98,572.25,421.25,1.8395,1.8613,-22.9
2015-07-10,646.86,0.27,1.1162,1.5517,122.78,15.7137,0.637,2.3972,58.73,41360.0,1163.74,4.07,16.83,2069.0,4408.25,3881.73,52590.72,96.025,92.812,259.001,129.254,12.055,581.5,427.25,1.874,1.882,-21.8
2015-07-13,648.45,0.4,1.1002,1.5487,123.43,15.7003,0.6772,2.4538,57.85,40840.0,1157.98,3.24,13.9,2094.5,4488.0,3903.08,53119.47,96.858,92.421,252.81,126.612,11.76,586.75,433.5,1.869,1.8789,-17.1
2015-07-14,,0.38,1.1009,1.5636,123.4,15.6616,0.637,2.401,58.51,41180.0,1156.06,3.28,13.37,2102.0,4517.5,3915.92,53239.18,96.643,93.809,253.522,125.899,11.6625,583.5,424.0,1.8534,1.8646,-22.9
2015-07-15,642.74,0.34,1.095,1.5639,123.76,15.7822,0.625,2.3521,57.05,41330.0,1149.45,3.91,13.23,2104.25,4536.5,3902.69,52902.28,97.166,94.407,258.0,128.0,11.1475,566.75,429.5,1.8359,1.8505,-21.5
2015-07-16,,0.45,1.0875,1.5609,124.15,15.8307,0.6552,2.3503,57.51,40770.0,1145.39,4.0,12.11,2117.0,4597.75,,53069.75,97.668,93.932,258.396,128.951,10.67,562.25,430.0,1.8306,1.8495,-20.8
2015-07-17,646.09,0.27,1.083,1.56,124.09,15.9266,0.6655,2.3469,57.1,40780.0,1134.14,3.71,11.95,2118.75,4650.0,3900.26,52341.8,97.862,94.714,264.443,128.036,9.745,554.0,420.25,1.8137,1.8321,-18.0
2015-07-20,646.13,0.4,1.0825,1.5564,124.27,16.012,0.7061,2.3723,56.65,40190.0,1096.5,3.64,12.25,2122.0,4671.25,3912.48,51600.08,98.029,94.781,271.363,128.692,9.9425,532.75,405.0,1.8032,1.832,-14.8
2015-07-21,,0.41,1.0935,1.5557,123.89,16.0028,0.6778,2.3253,57.04,40300.0,1101.25,3.54,12.22,2114.5,4666.5,3922.79,51474.28,97.328,94.318,271.316,128.375,9.97,524.75,406.5,1.7935,1.8286,-13.2
2015-07-22,,0.42,1.0929,1.5613,123.97,16.1026,0.7063,2.3235,56.13,39920.0,1094.24,3.51,12.12,2108.0,4617.0,3891.28,50915.79,97.598,94.274,270.751,128.09,10.385,516.75,402.75,1.7857,1.8149,-12.3
2015-07-23,,0.48,1.0984,1.5514,123.93,16.2122,0.6942,2.2677,55.27,39410.0,1090.7,4.12,12.64,2098.5,4620.0,3871.28,49806.63,97.115,96.676,284.518,131.418,10.345,521.5,403.25,1.7646,1.7691,-7.0
2015-07-24,,0.39,1.0984,1.5508,123.81,16.2669,0.6781,2.2624,54.62,38700.0,1099.11,3.57,13.74,2077.5,4561.75,3840.26,49245.85,97.244,102.0,298.5,138.0,10.3775,511.75,392.5,1.7488,1.7627,-14.4
2015-07-27,666.12,0.41,1.1088,1.5559,123.25,16.2924,0.6495,2.2175,53.47,38830.0,1093.98,3.59,15.6,2064.5,4522.5,3793.47,48735.54,96.502,104.751,299.519,141.442,10.6075,502.5,373.0,1.7419,1.7328,-10.5
2015-07-28,666.11,0.45,1.106,1.5613,123.56,16.275,0.668,2.2499,53.3,38520.0,1095.48,3.37,13.44,2087.25,4556.0,3782.75,49601.6,96.772,104.17,297.59,140.669,10.3,510.75,375.0,1.7442,1.7445,-15.8
2015-07-29,665.91,0.46,1.0984,1.5602,123.94,16.2905,0.7038,2.2859,53.38,39400.0,1096.85,4.17,12.5,2101.5,4565.0,3804.76,50245.14,96.976,99.395,284.206,133.106,9.825,496.25,367.75,1.7561,1.7691,-14.9
2015-07-30,673.97,0.46,1.0932,1.5602,124.14,16.2678,0.7275,2.2589,53.31,39220.0,1088.76,2.99,12.13,2103.75,4595.25,3788.04,49897.4,97.56,101.0,285.0,134.0,10.02,496.5,373.25,1.7458,1.7649,-16.3
2015-07-31,671.68,0.26,1.0984,1.5622,123.89,16.1088,0.6606,2.1801,52.21,38910.0,1095.8,5.04,12.12,2098.5,4585.0,3870.35,50864.77,97.336,101.892,291.755,134.573,9.985,499.25,371.0,1.7241,1.7453,-15.4
2015-08-03,679.56,0.36,1.095,1.5587,124.03,16.175,0.6646,2.148,49.52,38690.0,1086.79,3.76,12.56,2091.0,4573.0,3836.37,50138.05,97.494,103.918,297.02,137.9,10.67,499.0,366.5,1.6873,1.7019,-14.0
2015-08-04,678.37,0.34,1.0881,1.5564,124.38,16.299,0.7322,2.2213,49.99,38480.0,1087.7,6.17,13.0,2083.0,4551.75,3850.07,50058.49,97.931,104.038,302.898,138.359,10.5525,493.5,368.75,1.6978,1.7044,-14.0
2015-08-05,682.33,0.46,1.0906,1.5603,124.87,16.3742,0.7263,2.2699,49.59,38550.0,1085.03,3.37,12.51,2093.75,4593.5,3875.96,50287.27,97.958,103.474,304.135,137.359,10.98,502.0,372.75,1.6982,1.7007,-8.2
2015-08-06,679.31,0.34,1.0925,1.5512,124.74,16.3249,0.7006,2.2214,49.52,38550.0,1089.55,2.68,13.77,2079.5,4524.75,3866.7,50011.32,97.833,104.883,322.024,138.85,10.52,507.0,369.75,1.6789,1.6762,-7.6
2015-08-07,677.34,0.35,1.0967,1.5491,124.24,16.1575,0.7169,2.1623,48.61,38300.0,1094.15,4.06,13.39,2073.5,4519.0,3862.89,48577.32,97.563,108.0,328.0,137.0,10.0775,510.5,372.75,1.6598,1.6614,-8.2
2015-08-10,673.75,0.43,1.1019,1.5592,124.63,16.1589,0.721,2.2269,50.41,38340.0,1104.51,2.85,12.23,2099.75,4566.0,3869.17,49353.0,97.159,104.712,318.608,135.311,9.745,525.5,390.25,1.6918,1.6987,-5.9
2015-08-11,681.68,0.46,1.1042,1.5572,125.13,16.3149,0.673,2.1409,49.18,39480.0,1108.95,3.38,13.71,2079.75,4510.75,3836.18,49072.34,97.29,107.467,323.98,136.662,10.175,507.25,376.5,1.652,1.6562,-5.4
2015-08-12,683.78,0.35,1.1159,1.5613,124.21,16.2785,0.6651,2.148,49.66,39290.0,1124.47,1.23,13.61,2084.25,4533.5,3828.28,48388.05,96.262,109.526,310.062,138.813,10.245,492.25,357.25,1.6309,1.6299,-4.1
2015-08-13,685.93,0.47,1.115,1.5611,124.43,16.4009,0.7073,2.1854,49.22,39710.0,1115.1,3.4,13.49,2080.5,4517.25,3813.34,48009.57,96.445,111.261,307.767,138.159,9.5875,503.25,363.75,1.6262,1.6256,-5.4
2015-08-14,684.45,0.4,1.1109,1.5642,124.31,16.3747,0.7218,2.1977,49.03,39560.0,1115.07,3.55,12.83,2089.5,4531.75,3799.3,47508.41,96.52,111.158,305.048,137.897,9.33,506.5,364.0,1.6334,1.6271,-4.4
2015-08-17,690.13,0.44,1.1078,1.5586,124.39,16.4279,0.7058,2.1678,48.74,39190.0,1117.7,4.18,13.02,2099.25,4564.75,3785.55,47217.43,96.806,111.187,304.703,138.595,9.6325,500.5,363.25,1.6108,1.5975,-9.2
2015-08-18,693.84,0.48,1.1024,1.5661,124.41,16.4023,0.718,2.1925,48.81,39130.0,1117.71,3.7,13.79,2094.0,4544.0,3778.94,47450.58,97.04,112.032,308.378,140.468,9.735,494.25,366.25,1.6143,1.5943,-8.2
2015-08-19,697.35,0.46,1.112,1.568,123.8,16.6213,0.6574,2.1256,47.16,38700.0,1133.88,1.84,15.25,2072.75,4503.75,3777.95,46588.39,96.359,114.313,314.521,143.477,9.455,496.25,367.25,1.5971,1.5753,-15.8
2015-08-20,688.23,0.57,1.1242,1.569,123.4,16.8032,0.6533,2.0679,46.62,38760.0,1152.2,3.5,19.14,2025.5,4366.25,3765.28,46649.23,95.98,115.591,319.249,145.246,9.825,506.25,371.0,1.5877,1.5609,-17.1
2015-08-21,698.17,0.4,1.1386,1.5694,122.04,16.9871,0.6128,2.0365,45.46,39160.0,1160.77,3.81,28.03,1971.5,4200.75,3718.9,45719.64,95.008,118.202,327.225,148.532,10.2725,499.5,365.25,1.5644,1.5367,-18.2
2015-08-24,702.16,0.48,1.1619,1.5776,118.41,17.2011,0.568,2.0034,42.69,38500.0,1155.11,4.11,40.74,1871.25,4003.25,3615.99,44336.47,93.332,127.461,350.627,156.701,12.2975,503.25,368.75,1.5247,1.4898,-18.6
2015-08-25,702.96,0.48,1.1517,1.5687,118.83,17.2091,0.6005,2.0714,43.21,38840.0,1140.49,3.97,36.02,1872.75,4028.5,3666.4,44544.86,94.53,130.676,348.487,155.554,12.0925,495.0,365.5,1.5587,1.5315,-15.3
2015-08-26,707.05,0.48,1.1314,1.5463,119.92,17.0129,0.672,2.1752,43.14,39310.0,1125.26,2.53,30.32,1938.0,4214.5,3677.4,46038.08,95.1,129.065,347.836,154.816,12.7225,489.75,361.75,1.5865,1.545,-9.3
2015-08-27,693.63,0.56,1.1246,1.5403,121.03,16.8754,0.6878,2.1841,47.56,38880.0,1125.0,3.85,26.1,1989.25,4328.0,3792.66,47715.27,95.61,119.132,329.692,144.415,12.19,484.25,363.75,1.6268,1.5886,-2.7
2015-08-28,692.48,0.29,1.1185,1.5391,121.71,16.75,0.7156,2.1807,50.05,39440.0,1133.6,2.52,26.05,1989.75,4333.0,3798.99,47153.87,96.106,118.942,330.474,143.371,11.73,477.0,363.25,1.6478,1.6175,-7.5
2015-08-31,691.97,0.45,1.1211,1.5345,121.23,16.7503,0.7375,2.2179,54.15,39400.0,1134.93,3.91,28.43,1969.25,4271.75,3840.21,46625.52,95.824,120.996,349.789,145.687,12.335,482.5,363.75,1.6468,1.6367,-8.2
2015-09-01,690.83,0.4,1.1315,1.5304,119.37,16.9686,0.704,2.1524,49.56,39390.0,1140.27,4.47,31.4,1916.0,4158.25,3786.22,45477.06,95.45,124.591,361.73,151.216,12.565,484.0,356.0,1.5998,1.5716,-12.6
2015-09-02,691.6,0.49,1.1227,1.5299,120.33,16.8262,0.7081,2.1843,50.5,39240.0,1134.05,2.8,26.09,1947.0,4260.0,3799.43,46463.96,95.828,130.341,376.457,156.86,12.075,473.0,354.0,1.5877,1.5591,-15.9
2015-09-03,688.5,0.45,1.1123,1.5258,120.07,16.7999,0.6923,2.1596,50.68,,1125.46,4.29,25.61,1946.0,4229.5,3843.17,47365.87,96.405,130.0,380.0,155.0,11.775,456.5,347.75,1.5742,1.5364,-14.7
2015-09-04,692.35,0.37,1.1149,1.517,118.99,16.9398,0.7067,2.1244,49.61,,1121.85,3.89,27.8,1921.75,4194.0,3774.27,46497.72,96.229,127.568,377.96,152.359,11.59,457.75,349.5,1.5521,1.5137,-15.6
2015-09-07,695.06,0.48,1.117,1.5277,119.28,16.9963,0.7067,2.1244,47.63,39440.0,1119.35,3.41,,,,3774.92,,96.229,126.959,381.756,152.883,11.91,,,1.5521,1.5142,-16.1
2015-09-08,690.9,0.45,1.1203,1.5396,119.81,16.8232,0.7327,2.1828,49.52,39550.0,1121.55,4.03,24.9,1965.75,4298.5,3755.12,46762.07,95.985,123.783,374.928,148.112,11.785,465.25,355.0,1.5682,1.5335,-16.6
2015-09-09,689.09,0.42,1.1207,1.5368,120.5,16.826,0.7409,2.2006,47.58,40870.0,1107.85,2.77,26.23,1942.75,4255.0,3734.46,46657.1,96.012,119.753,370.271,145.207,11.5075,462.0,356.5,1.5818,1.5594,-16.9
2015-09-10,685.22,0.46,1.128,1.5445,120.62,16.7736,0.733,2.222,48.89,40970.0,1110.75,3.93,24.37,1949.5,4295.0,3763.59,46503.99,95.456,122.138,412.5,147.597,11.34,468.0,361.75,1.6158,1.5988,-16.6
2015-09-11,688.13,0.41,1.1338,1.5429,120.59,16.8387,0.7053,2.1883,48.14,41160.0,1107.95,2.89,23.2,1960.25,4325.25,3748.68,46400.5,95.194,121.211,394.754,149.1,11.2475,475.5,374.5,1.6079,1.5898,-22.2
2015-09-14,688.21,0.36,1.1317,1.5427,120.23,16.7524,0.7256,2.1831,46.37,40980.0,1109.1,5.12,24.25,1954.0,4310.0,3754.5,47281.52,95.246,119.501,395.278,149.799,11.555,485.75,379.0,1.5844,1.5633,-20.3
2015-09-15,685.25,0.37,1.1269,1.5344,120.42,16.6882,0.8024,2.2867,46.63,40620.0,1105.35,6.15,22.54,1979.75,4361.0,3774.99,47364.07,95.611,115.476,382.173,145.121,11.335,494.75,390.5,1.5904,1.5755,-24.7
2015-09-16,677.22,0.51,1.129,1.5493,120.57,16.5484,0.8108,2.294,49.75,40680.0,1119.52,3.72,21.35,1998.25,4391.5,3807.1,48553.1,95.42,108.752,376.146,138.586,11.26,488.25,386.0,1.5886,1.5713,-23.5
2015-09-17,679.14,0.45,1.1435,1.5591,120.01,16.5996,0.6795,2.1903,49.08,41090.0,1131.51,0.67,21.14,1987.75,4380.25,3796.69,48551.08,94.55,107.439,380.488,136.443,10.5475,481.5,379.75,1.5897,1.5807,-27.3
2015-09-18,,0.46,1.1298,1.5536,119.98,16.6523,0.6777,2.1336,47.47,40890.0,1139.23,3.11,22.28,1960.0,4331.15,,47264.08,94.863,106.878,385.742,134.113,9.97,486.75,377.25,1.5568,1.5632,-27.4
2015-09-21,684.76,0.38,1.119,1.5507,120.56,16.6624,0.7062,2.2012,48.92,40200.0,1133.44,3.69,20.14,1963.0,4341.25,3793.69,46590.2,95.894,112.883,398.0,141.295,10.265,496.75,384.5,1.5414,1.5576,-27.7
