Date,USDCOP Curncy,CLN1W BGN Curncy,EURUSD Curncy,GBPUSD Curncy,USDJPY Curncy,USDMXN Curncy,USGG2YR Index,USGG10YR Index,CO1 Comdty,CU1 Comdty,XAU Curncy,CLNI3M Curncy,VIX Index,ES1 Index,NQ1 Index,COLCAP Index,DXY Curncy,COLOM CDS USD SR 5Y D14 Corp,EURUSDV1M BGN Curncy,W 1 COMB Comdty,C 1 COMB Comdty,KC1 COMB Comdty,USGGBE2 Index,USGGBE10 Index,CESIUSD Index
2020-07-30,3723.53,2.2,1.1847,1.3096,104.73,22.0237,0.1172,0.5462,42.94,51810.0,1956.64,3.04,24.76,3248.75,10794.0,1164.66,93.021,129.366,7.8525,529.5,315.75,115.35,1.4263,1.5229,247.1
2020-07-31,3732.83,2.03,1.1778,1.3085,105.83,22.2765,0.1054,0.5282,43.3,51670.0,1975.86,3.04,24.46,3263.5,10890.5,1134.34,93.349,128.866,7.81,531.25,316.0,118.95,1.4614,1.5545,246.8
2020-08-03,3768.9,1.98,1.1762,1.3075,105.95,22.6285,0.1093,0.5543,44.15,50950.0,1976.98,2.9,24.28,3288.5,11044.25,1133.1,93.542,128.22,7.92,521.0,317.5,117.9,1.478,1.5831,225.4
2020-08-04,3780.49,2.08,1.1803,1.3071,105.72,22.6701,0.1073,0.5069,44.43,51590.0,2019.21,2.835,23.76,3300.0,11086.0,1128.41,93.382,128.9,7.81,508.25,308.25,121.05,1.4622,1.5714,227.9
2020-08-05,3776.23,2.65,1.1863,1.3114,105.6,22.3728,0.1171,0.5477,45.17,51330.0,2038.12,2.825,22.99,3316.0,11091.75,1138.01,92.868,127.16,8.435,510.75,311.0,121.55,1.4954,1.6161,218.9
2020-08-06,3741.5,2.13,1.1877,1.3143,105.55,22.3989,0.1151,0.5362,45.09,51390.0,2063.54,2.93,22.65,3344.25,11261.25,1142.18,92.788,124.649,7.9025,501.25,311.25,117.0,1.4976,1.6197,221.9
2020-08-07,3772.64,2.26,1.1787,1.3052,105.92,22.3747,0.129,0.564,44.4,51320.0,2035.55,2.93,22.21,3344.75,11122.75,,93.435,124.727,7.4275,495.5,307.75,115.45,1.4985,1.6192,223.0
2020-08-10,3774.4,2.13,1.1738,1.3073,105.96,22.4462,0.131,0.5755,44.99,50190.0,2027.34,2.955,22.13,3352.75,11072.0,1143.5,93.582,124.219,7.11,491.0,310.5,112.6,1.5112,1.6094,225.5
2020-08-11,3741.4,2.16,1.174,1.3048,106.49,22.4003,0.1489,0.6415,44.5,50630.0,1911.89,3.005,24.03,3330.0,10878.5,1134.41,93.628,124.611,7.17,495.0,311.5,111.35,1.5302,1.6263,225.2
2020-08-12,3758.25,2.12,1.1784,1.3034,106.91,22.3548,0.1609,0.6747,45.43,49900.0,1915.83,2.895,22.28,3370.0,11126.0,1141.78,93.443,126.111,7.4,491.25,314.5,112.05,1.5634,1.6659,249.1
2020-08-13,3771.45,2.22,1.1814,1.3067,106.93,22.1672,0.1629,0.7208,44.96,50420.0,1953.71,2.875,22.13,3367.75,11175.25,1149.97,93.335,128.603,7.605,496.75,325.25,116.2,1.5568,1.676,250.3
2020-08-14,3792.27,2.09,1.1842,1.3086,106.6,21.9801,0.145,0.7094,44.8,49900.0,1945.12,2.86,22.05,3361.5,11133.75,1153.28,93.096,131.889,7.44,500.0,324.5,114.7,1.528,1.6552,253.3
2020-08-17,,2.12,1.187,1.3103,106.0,22.1987,0.1511,0.6882,45.37,50290.0,1985.3,2.855,21.35,3379.75,11286.75,,92.851,131.961,7.705,516.5,331.0,115.55,1.532,1.6588,239.3
2020-08-18,3782.8,2.04,1.1931,1.3239,105.41,22.1681,0.1431,0.6687,45.46,51030.0,2002.44,2.785,21.51,3387.0,11409.25,1168.46,92.271,129.976,8.1925,507.5,327.0,119.3,1.5863,1.6979,253.1
2020-08-19,3758.04,2.08,1.1838,1.3098,106.12,22.109,0.1391,0.6801,45.37,51940.0,1928.98,2.785,22.54,3372.75,11332.0,1161.72,92.887,129.189,8.0725,512.0,325.0,118.45,1.5614,1.6655,249.6
2020-08-20,3803.35,2.16,1.186,1.3214,105.8,22.0759,0.1411,0.6509,44.9,52230.0,1947.26,2.83,22.72,3380.75,11477.25,1174.12,92.793,128.537,7.775,519.5,324.5,118.55,1.5161,1.627,242.7
2020-08-21,3837.7,2.2,1.1797,1.309,105.8,21.9749,0.1432,0.6282,44.35,51920.0,1940.48,2.815,22.54,3392.5,11562.0,1186.29,93.247,127.558,7.63,527.25,327.0,120.1,1.5348,1.6419,254.6
2020-08-24,3855.84,2.08,1.1788,1.3063,105.98,21.9985,0.1513,0.6542,45.13,51240.0,1928.88,2.795,22.37,3427.5,11636.25,1205.18,93.298,122.991,7.79,520.75,331.75,120.25,1.5656,1.6789,236.7
2020-08-25,3868.18,2.03,1.1835,1.3152,106.39,21.9135,0.1493,0.6835,45.86,51090.0,1928.18,2.835,22.03,3443.0,11726.25,1230.56,93.019,120.463,7.56,527.25,340.75,123.2,1.595,1.7039,235.3
2020-08-26,3835.95,1.96,1.183,1.321,105.99,21.9342,0.1504,0.6884,45.64,51290.0,1954.46,2.78,23.27,3480.25,11991.25,1227.31,93.006,122.044,7.49,532.0,340.5,122.8,1.6177,1.7299,238.1
2020-08-27,3815.68,2.4,1.1822,1.3201,106.57,22.1493,0.1583,0.7522,45.09,51450.0,1929.54,2.75,24.47,3485.25,11952.75,1225.22,93.001,123.068,7.11,542.5,344.25,122.95,1.637,1.7485,242.8
2020-08-28,3745.28,1.82,1.1903,1.3353,105.37,21.7618,0.127,0.7211,45.05,51730.0,1964.83,2.725,22.96,3504.5,11991.75,1226.21,92.371,119.103,7.465,539.25,346.0,127.1,1.6557,1.7776,242.5
2020-08-31,3741.1,1.9,1.1936,1.337,105.91,21.8867,0.1309,0.7048,45.28,51960.0,1967.8,2.755,26.41,3499.0,12114.0,1216.03,92.144,116.2,7.845,544.25,348.5,129.8,1.6954,1.8049,210.8
2020-09-01,3678.55,1.72,1.1912,1.3384,105.96,21.7827,0.1309,0.6689,45.58,52430.0,1970.18,2.78,26.12,3527.0,12312.5,1255.76,92.338,109.05,7.7625,555.75,349.5,131.9,1.6747,1.7715,206.8
2020-09-02,3655.3,1.66,1.1855,1.335,106.18,21.7689,0.1329,0.6477,44.43,52010.0,1942.92,2.78,26.57,3579.25,12411.5,1258.16,92.847,105.128,7.63,547.75,349.75,131.5,1.6362,1.73,193.4
2020-09-03,3693.1,1.81,1.1852,1.3281,106.19,21.6521,0.127,0.6347,44.07,51920.0,1930.91,2.76,33.6,3461.5,11800.5,1246.82,92.739,110.481,7.615,543.25,344.5,131.6,1.6138,1.6817,193.3
2020-09-04,3715.38,1.87,1.1838,1.3279,106.24,21.5544,0.1428,0.718,42.66,51420.0,1933.94,2.725,30.75,3417.5,11548.75,1240.24,92.719,115.837,7.23,539.75,347.25,134.8,1.6403,1.7024,191.8
2020-09-07,,1.63,1.1817,1.3166,106.27,21.6059,0.1428,0.718,42.01,52400.0,1933.64,2.75,,,,1242.98,92.719,117.065,7.475,,,,1.6403,1.7028,186.6
2020-09-08,3738.2,1.7,1.1778,1.2982,106.03,21.7793,0.1408,0.6788,39.78,52460.0,1932.03,2.735,31.46,3335.5,11060.5,1232.34,93.445,122.465,7.6425,533.25,351.0,132.8,1.6262,1.6922,183.9
2020-09-09,3715.93,1.66,1.1803,1.3002,106.18,21.3652,0.1468,0.7001,40.79,51930.0,1946.84,2.6,28.81,3400.25,11392.75,1239.93,93.255,120.414,7.57,534.0,350.0,129.65,1.6339,1.7058,183.1
2020-09-10,3708.36,1.57,1.1815,1.2805,106.13,21.4434,0.1389,0.6772,40.06,52000.0,1946.09,2.595,29.71,3340.5,11178.25,1219.67,93.336,121.622,7.3575,540.0,357.25,132.5,1.6242,1.6916,179.9
2020-09-11,3708.25,1.65,1.1846,1.2796,106.16,21.276,0.127,0.6658,39.83,51500.0,1940.55,2.59,26.87,3333.75,11061.5,1212.45,93.333,122.38,7.02,533.75,365.0,133.35,1.5892,1.6662,188.0
2020-09-14,3698.02,1.69,1.1866,1.2846,105.73,21.1044,0.137,0.6723,39.61,52070.0,1956.86,2.595,25.85,3382.5,11280.5,1199.65,93.052,120.498,7.0375,548.5,357.5,123.55,1.5809,1.6584,181.5
2020-09-15,3700.7,1.66,1.1847,1.2889,105.44,21.1287,0.139,0.6789,40.53,51960.0,1954.15,2.575,25.59,3405.25,11464.25,1193.71,93.05,118.621,7.1625,538.25,366.0,122.2,1.5878,1.6722,178.1
2020-09-16,3686.93,1.9,1.1816,1.2967,104.95,20.9441,0.137,0.6969,42.22,51810.0,1959.26,2.545,26.04,3389.5,11268.75,1195.95,93.214,117.678,6.7975,542.0,371.75,120.55,1.5851,1.6806,177.1
2020-09-17,3715.94,1.69,1.1848,1.2973,104.74,20.8689,0.135,0.6887,43.3,51490.0,1944.44,2.535,26.46,3361.5,11090.0,1192.53,92.97,119.386,6.6175,556.25,375.25,118.1,1.585,1.6772,170.1
2020-09-18,3736.96,1.87,1.184,1.2917,104.57,21.1323,0.1391,0.6937,43.15,51990.0,1950.86,2.535,25.83,3353.6,11144.81,1206.55,92.926,122.097,6.4,575.0,378.5,113.6,1.591,1.6739,172.5
2020-09-21,3790.18,1.81,1.1771,1.2817,104.65,21.3445,0.1371,0.6658,41.44,52260.0,1912.51,2.55,27.78,3275.0,10989.0,1197.55,93.656,146.158,6.895,554.75,369.75,112.0,1.5683,1.6305,166.1
2020-09-22,3828.88,1.67,1.1708,1.2733,104.93,21.6966,0.1351,0.6708,41.72,51730.0,1900.21,2.475,26.86,3299.25,11149.5,1187.73,93.988,151.317,6.79,558.0,369.25,110.65,1.5601,1.6218,165.0
2020-09-23,3864.04,1.71,1.166,1.2724,105.39,22.398,0.1387,0.6724,41.77,51550.0,1863.34,2.35,28.58,3231.25,10829.0,1179.38,94.389,163.669,6.8075,549.0,368.5,110.5,1.5583,1.6032,164.2
2020-09-24,3827.5,1.75,1.1672,1.2747,105.41,22.1528,0.1328,0.6659,41.94,50650.0,1868.07,2.405,28.51,3238.0,10891.75,1180.49,94.354,165.029,6.7025,549.75,363.5,111.15,1.5533,1.5835,171.6
2020-09-25,3887.15,1.63,1.1631,1.2746,105.58,22.3363,0.1289,0.6544,41.92,50620.0,1861.58,2.305,26.38,3287.25,11136.5,1171.35,94.642,162.653,6.52,544.25,365.25,113.65,1.5579,1.5836,170.4
2020-09-28,3871.6,1.59,1.1666,1.2834,105.5,22.4183,0.125,0.6528,42.43,50900.0,1881.48,2.29,26.19,3346.0,11394.75,1176.66,94.278,157.238,6.5625,550.25,366.75,109.55,1.5847,1.6171,162.9
2020-09-29,3887.49,1.52,1.1744,1.2863,105.66,22.4577,0.123,0.6495,41.03,51020.0,1898.07,2.235,26.27,3333.75,11337.75,1165.75,93.891,154.793,6.6725,549.5,364.75,109.55,1.5926,1.6378,168.2
2020-09-30,3829.18,1.33,1.1721,1.292,105.48,22.1146,0.127,0.684,40.95,51010.0,1885.82,2.28,26.37,3352.0,11407.25,1171.92,93.886,151.92,6.4075,578.0,379.0,110.95,1.5977,1.6327,172.9
2020-10-01,3845.06,1.38,1.1748,1.2891,105.53,21.8254,0.127,0.6774,40.93,,1906.01,2.12,26.7,3367.75,11574.75,1162.36,93.711,146.315,6.5425,570.25,382.75,107.05,1.606,1.6391,167.9
2020-10-02,3870.82,1.3,1.1716,1.2935,105.29,21.6163,0.1289,0.7005,39.27,,1899.84,2.105,27.63,3339.25,11233.25,1165.01,93.844,146.39,7.3175,573.25,379.75,108.95,1.6217,1.6494,164.2
2020-10-05,3830.1,1.3,1.1783,1.2979,105.75,21.3972,0.1447,0.7817,41.29,,1913.53,2.055,27.96,3393.0,11469.25,1168.04,93.513,138.968,7.6275,584.25,379.5,107.2,1.6627,1.6969,159.4
2020-10-06,3832.18,1.34,1.1734,1.2881,105.63,21.7282,0.1467,0.7353,42.65,,1878.18,2.025,29.48,3353.25,11273.75,1168.93,93.686,134.902,7.5775,592.75,385.0,107.65,1.6275,1.6713,157.3
2020-10-07,3838.6,1.33,1.1763,1.2919,105.98,21.5454,0.1507,0.7868,41.99,,1887.42,1.97,28.06,3406.75,11470.0,1174.49,93.63,127.186,7.5575,607.5,388.75,109.6,1.6606,1.708,155.2
2020-10-08,3839.34,1.52,1.1759,1.2938,106.03,21.3981,0.1508,0.7852,43.34,,1893.82,2.0,26.36,3437.5,11539.0,1186.42,93.605,123.077,7.26,595.25,387.0,110.25,1.6814,1.7308,152.5
2020-10-09,3826.52,1.46,1.1826,1.3036,105.62,21.1387,0.1529,0.7737,42.85,51390.0,1930.4,2.12,25.0,3473.25,11724.75,1190.01,93.057,118.062,7.1175,593.75,395.0,111.55,1.6818,1.7382,149.9
2020-10-12,3825.98,,1.1813,1.3064,105.33,21.2033,0.1529,0.7737,41.72,51400.0,1922.77,2.12,25.07,3532.75,12098.25,,93.065,116.259,7.21,594.25,389.0,109.15,1.6817,1.7377,137.9
2020-10-13,3862.07,1.52,1.1746,1.2937,105.48,21.3447,0.139,0.7272,42.45,51370.0,1891.36,2.315,26.07,3504.75,12094.0,1170.72,93.531,117.831,7.14,594.0,391.25,110.1,1.6693,1.705,137.4
2020-10-14,3837.26,1.39,1.1746,1.3012,105.17,21.3122,0.139,0.7256,43.32,51280.0,1901.52,2.25,26.4,3481.0,11974.25,1171.36,93.382,120.442,6.9325,596.75,396.5,109.6,1.6561,1.6968,137.6
2020-10-15,3849.49,1.43,1.1708,1.2909,105.45,21.274,0.139,0.7322,43.16,51160.0,1908.71,2.2,26.97,3475.5,11874.0,1166.01,93.856,122.195,6.9775,618.25,403.75,109.5,1.6605,1.7003,138.8
2020-10-16,3849.48,1.33,1.1718,1.2915,105.4,21.1383,0.1431,0.7456,42.93,51480.0,1899.29,2.205,27.41,3462.25,11798.0,1171.8,93.682,119.514,6.7475,625.25,402.0,107.25,1.6676,1.7087,134.2
2020-10-19,3844.7,1.35,1.1769,1.2948,105.43,21.1969,0.1451,0.769,42.62,51290.0,1904.08,2.195,29.18,3422.75,11650.25,1174.94,93.427,119.633,7.175,627.0,405.25,106.05,1.6784,1.7209,130.6
2020-10-20,3821.65,1.37,1.1822,1.2948,105.5,21.1207,0.1431,0.7857,43.16,51390.0,1906.95,2.06,29.35,3432.25,11660.75,1187.39,93.067,119.39,7.5625,632.0,408.75,104.9,1.6841,1.724,128.1
2020-10-21,3768.84,1.24,1.1861,1.3149,104.59,21.1079,0.1472,0.8226,41.73,52050.0,1924.33,1.935,28.65,3432.5,11691.25,1177.92,92.611,119.213,7.8025,629.75,413.75,104.15,1.6947,1.7391,125.9
2020-10-22,3785.48,1.42,1.1818,1.3083,104.86,20.9808,0.1533,0.8562,42.46,52360.0,1904.11,1.975,28.11,3449.25,11649.75,1177.89,92.951,118.822,7.5525,622.75,416.25,106.7,1.7199,1.7629,128.1
2020-10-23,3788.34,1.22,1.186,1.3039,104.71,20.8689,0.1554,0.8429,41.77,52050.0,1902.05,1.925,27.55,3451.75,11663.5,1175.33,92.768,119.694,7.52,632.75,419.25,105.6,1.7116,1.753,127.9
2020-10-26,3814.09,1.2,1.181,1.3024,104.84,20.9346,0.1494,0.801,40.46,51790.0,1902.08,1.92,32.46,3393.5,11492.25,1177.09,93.045,122.007,7.8575,620.0,417.75,106.65,1.697,1.7314,113.2
2020-10-27,3810.48,1.19,1.1796,1.3044,104.42,21.0129,0.1453,0.7676,41.2,51500.0,1907.99,1.905,33.35,3383.0,11588.0,1162.58,92.94,120.241,8.18,615.75,416.0,106.95,1.6804,1.7107,116.8
2020-10-28,3835.55,1.14,1.1746,1.2983,104.32,21.2883,0.1466,0.771,39.12,51650.0,1877.19,1.865,40.28,3263.5,11132.75,1120.37,93.405,124.663,8.675,608.75,401.5,105.0,1.6776,1.698,114.5
2020-10-29,,1.19,1.1674,1.293,104.61,21.3615,0.1466,0.823,37.65,51370.0,1867.59,1.845,37.59,3302.25,11342.75,1131.27,93.955,124.685,8.255,603.75,398.5,104.6,1.6899,1.7028,126.5
2020-10-30,3870.94,1.15,1.1647,1.2947,104.66,21.1774,0.1525,0.8737,37.46,51220.0,1878.81,1.89,38.02,3264.75,11046.25,1136.75,94.038,125.316,7.9475,598.5,398.5,104.4,1.6941,1.7078,128.9
2020-11-02,,,1.1641,1.2917,104.72,21.3754,0.1545,0.8434,38.97,50970.0,1895.48,1.885,37.13,3300.5,11063.25,,94.129,126.755,8.2975,607.5,397.5,102.8,1.7229,1.7168,131.1
2020-11-03,3820.1,1.16,1.1715,1.3059,104.49,21.1106,0.1663,0.8993,39.71,51580.0,1909.17,1.915,35.55,3361.5,11265.75,1151.37,93.553,123.463,8.36,608.0,401.0,103.45,1.739,1.7365,128.9
2020-11-04,3815.03,1.27,1.1726,1.2988,104.52,20.9391,0.1447,0.7629,41.23,51610.0,1902.92,1.895,29.57,3435.0,11763.0,1156.41,93.407,118.871,6.785,606.0,405.25,103.0,1.6498,1.6474,123.2
2020-11-05,3764.57,1.29,1.1826,1.3148,103.49,20.7073,0.1447,0.7629,40.93,51510.0,1949.66,1.855,27.58,3504.75,12076.5,1163.03,92.525,109.196,6.745,609.25,409.25,105.95,1.6551,1.6513,120.5
2020-11-06,3722.51,1.15,1.1874,1.3156,103.35,20.6008,0.1527,0.8185,39.45,51470.0,1951.35,1.89,24.86,3500.75,12075.0,1172.34,92.229,103.887,6.8425,602.0,406.75,106.95,1.6609,1.6586,118.0
2020-11-09,3648.6,1.1,1.1813,1.3166,105.38,20.3385,0.1706,0.9235,42.4,52040.0,1863.04,1.975,25.75,3544.0,11820.5,1213.69,92.725,91.815,6.7375,597.5,407.5,106.85,1.7126,1.7225,105.0
2020-11-10,3628.98,1.01,1.1815,1.3272,105.3,20.321,0.1807,0.9595,43.61,51950.0,1877.32,1.83,24.8,3541.0,11618.25,1213.39,92.749,87.573,6.425,608.5,423.0,107.3,1.7491,1.7547,101.9
2020-11-11,3632.38,0.9,1.1777,1.3222,105.43,20.4979,0.1807,0.9753,43.8,51800.0,1865.73,1.78,23.45,3568.0,11886.0,1220.06,93.043,87.115,6.45,598.0,417.25,109.1,1.7489,1.7547,99.2
2020-11-12,3643.18,0.85,1.1806,1.3118,105.13,20.6308,0.1768,0.8815,43.53,51740.0,1876.83,1.83,25.35,3532.5,11820.0,1207.21,92.963,94.478,6.305,588.25,408.25,110.1,1.7155,1.7163,86.5
2020-11-13,3639.63,0.93,1.1834,1.3189,104.63,20.4075,0.179,0.8963,42.78,51900.0,1889.2,1.725,23.1,3582.0,11933.5,1209.87,92.755,98.185,6.1025,593.5,410.5,109.25,1.7245,1.7284,77.6
2020-11-16,,,1.1852,1.3199,104.58,20.2915,0.1771,0.9061,43.82,53130.0,1888.95,1.73,22.45,3623.0,12005.0,,92.642,96.065,5.9825,598.0,416.25,115.65,1.7172,1.7291,66.0
2020-11-17,3638.99,1.06,1.1862,1.3246,104.19,20.2754,0.1692,0.857,43.75,53100.0,1880.38,1.735,22.71,3606.75,11975.0,1230.73,92.416,96.316,6.275,595.25,420.25,116.2,1.7038,1.7097,67.9
2020-11-18,3644.92,1.06,1.1853,1.3273,103.82,20.3219,0.1732,0.8701,44.34,52570.0,1872.24,1.695,23.84,3565.0,11897.0,1234.56,92.316,96.087,6.17,597.75,425.75,119.75,1.7036,1.7069,66.4
2020-11-19,3649.12,1.19,1.1875,1.3261,103.74,20.1895,0.1612,0.8293,44.2,52710.0,1866.54,1.71,23.11,3580.0,11987.25,1230.81,92.294,95.478,5.995,591.75,422.5,120.65,1.6911,1.696,69.2
2020-11-20,3641.75,1.17,1.1857,1.3275,103.86,20.105,0.1573,0.8243,44.96,52970.0,1870.99,1.815,23.7,3554.25,11905.75,1239.74,92.392,94.644,5.855,593.25,423.25,115.5,1.6921,1.6904,67.7
2020-11-23,3644.82,1.09,1.1841,1.3321,104.52,20.1542,0.1594,0.8537,46.06,53950.0,1837.86,1.83,22.66,3576.0,11905.25,1247.94,92.505,94.318,6.0525,598.75,426.5,114.45,1.7049,1.7089,75.6
2020-11-24,3639.71,1.19,1.1892,1.3357,104.44,20.0267,0.1602,0.8799,47.86,54670.0,1807.59,1.86,21.64,3632.75,12076.0,1270.61,92.226,89.862,6.1025,611.25,425.75,113.15,1.7377,1.7467,77.0
2020-11-25,3620.26,1.22,1.1917,1.338,104.46,19.964,0.1583,0.8816,48.61,54630.0,1807.56,1.865,21.25,3627.25,12152.25,1263.65,91.994,89.683,6.3425,588.25,420.0,114.5,1.7538,1.7635,81.4
2020-11-26,3616.85,,1.1913,1.3358,104.26,20.0393,0.1583,0.8816,47.8,54950.0,1815.8,1.93,,,,1263.04,91.994,90.368,6.0025,,,,1.7539,1.7635,80.8
2020-11-27,3613.02,1.23,1.1963,1.3311,104.09,20.0437,0.1524,0.8373,48.18,55580.0,1787.79,1.885,20.84,3636.5,12257.5,1261.74,91.79,88.032,6.0075,596.5,425.5,121.7,1.747,1.7586,80.0
2020-11-30,3600.75,1.09,1.1927,1.3323,104.31,20.1805,0.1485,0.8389,47.59,56980.0,1776.95,1.89,20.57,3623.25,12277.0,1258.0,91.869,88.827,6.2425,580.25,419.75,120.7,1.779,1.7899,77.8
2020-12-01,3570.65,0.98,1.2071,1.342,104.33,20.0327,0.1662,0.926,47.42,57220.0,1815.24,1.92,20.77,3660.5,12452.25,1285.12,91.313,85.746,6.595,565.5,414.75,115.65,1.8109,1.8242,75.3
2020-12-02,3530.71,1.04,1.2115,1.3365,104.42,19.9682,0.1584,0.936,48.25,57180.0,1831.28,1.765,21.17,3667.25,12454.25,1288.49,91.118,85.369,6.865,578.0,419.0,116.85,1.8528,1.8652,73.3
2020-12-03,3476.1,0.9,1.2144,1.345,103.84,19.8958,0.1486,0.9063,48.71,57030.0,1841.08,1.76,21.28,3664.5,12462.25,1298.13,90.714,85.063,6.67,571.75,422.5,117.65,1.845,1.8685,75.2
2020-12-04,3467.04,0.85,1.2121,1.3441,104.17,19.7674,0.1507,0.9659,49.25,57220.0,1838.86,1.785,20.79,3698.0,12526.0,1341.23,90.701,84.832,7.025,566.5,417.0,115.35,1.8757,1.9061,74.3
2020-12-07,3487.87,0.85,1.2109,1.338,104.05,19.8867,0.1408,0.9228,48.79,57270.0,1862.73,1.78,21.3,3690.75,12596.0,1363.74,90.792,86.56,7.31,571.25,419.5,116.95,1.8538,1.8917,70.1
2020-12-08,,,1.2104,1.3355,104.16,19.7871,0.1508,0.9179,48.84,56960.0,1870.56,1.78,20.68,3702.0,12637.5,,90.965,86.672,6.85,563.75,417.0,117.1,1.8564,1.8985,67.7
2020-12-09,3465.68,0.9,1.2081,1.3399,104.23,19.883,0.1488,0.9361,48.86,57180.0,1839.55,1.77,22.27,3672.5,12367.0,1383.59,91.087,88.513,6.865,577.0,422.0,114.9,1.8645,1.9083,66.6
2020-12-10,3439.45,0.9,1.2138,1.3295,104.24,20.0118,0.1369,0.9063,50.25,57050.0,1836.57,1.78,22.52,3668.5,12402.0,1368.49,90.824,89.28,6.74,590.25,420.25,118.55,1.851,1.8861,69.2
2020-12-11,3435.54,0.72,1.2112,1.3224,104.04,20.1317,0.115,0.8964,49.97,58060.0,1839.85,1.705,23.31,3661.25,12368.0,1377.67,90.976,92.827,7.055,608.25,424.25,119.1,1.8345,1.8717,78.2
2020-12-14,3429.97,0.85,1.2144,1.3324,104.05,20.2425,0.115,0.8931,50.29,57800.0,1827.35,1.675,24.72,3646.5,12456.5,1389.31,90.711,93.433,6.9575,593.5,419.25,123.55,1.8434,1.8832,75.8
2020-12-15,3424.97,0.79,1.2151,1.346,103.67,19.9159,0.113,0.908,50.76,57460.0,1853.64,1.69,22.89,3694.5,12591.75,1408.02,90.473,93.083,6.83,599.75,424.75,123.1,1.8662,1.9162,77.5
2020-12-16,3418.14,0.85,1.22,1.3509,103.47,19.8639,0.115,0.9163,51.08,57850.0,1864.8,1.695,22.5,3700.75,12665.25,1421.47,90.45,92.583,6.735,598.5,427.25,125.05,1.864,1.9292,71.4
2020-12-17,3412.43,0.77,1.2268,1.3585,103.11,19.816,0.121,0.9329,51.5,58240.0,1885.42,1.68,21.93,3721.25,12751.0,1443.59,89.822,92.698,6.7475,608.75,432.5,125.05,1.8825,1.948,72.0
2020-12-18,3419.94,0.62,1.2257,1.3523,103.3,19.9476,0.121,0.9462,52.26,59020.0,1881.35,1.69,21.57,3726.25,12800.06,1426.47,90.016,93.206,6.485,608.25,437.5,123.7,1.8945,1.9602,71.3
2020-12-21,3427.28,0.42,1.2244,1.3464,103.32,19.984,0.121,0.9346,50.91,59120.0,1876.89,1.705,25.16,3685.75,12683.5,1377.38,90.043,95.558,7.055,611.25,440.0,124.3,1.8757,1.9469,66.7
2020-12-22,3451.75,0.36,1.2163,1.3361,103.64,20.1371,0.1129,0.9164,50.08,58440.0,1860.84,1.69,24.23,3677.25,12710.0,1400.91,90.654,95.833,6.89,617.0,443.5,124.2,1.8623,1.9389,65.2
2020-12-23,3488.25,0.34,1.2187,1.3493,103.57,20.0689,0.1169,0.943,51.2,57630.0,1872.89,1.445,23.31,3681.5,12651.25,1416.62,90.413,93.13,6.7675,629.75,447.25,124.55,1.8941,1.9701,51.0
2020-12-24,3499.47,0.06,1.2187,1.3558,103.65,19.8671,0.1189,0.9231,51.29,58090.0,1883.46,1.44,21.53,3695.0,12704.5,1422.21,90.323,91.426,6.52,627.0,451.0,125.95,1.8962,1.9678,50.0
2020-12-25,,0.06,1.2193,1.356,103.43,19.8646,0.1189,0.9231,,58490.0,,1.44,,,,,90.223,91.144,6.58,,,,1.8962,1.9678,
2020-12-28,3495.02,-0.47,1.2216,1.3452,103.81,20.0152,0.1189,0.9231,50.86,58700.0,1873.69,1.445,21.7,3727.5,12832.75,1431.05,90.337,90.931,6.67,614.25,456.5,123.35,1.8982,1.9688,43.8
2020-12-29,3480.71,-0.64,1.2249,1.3503,103.58,19.9107,0.125,0.9364,51.09,58500.0,1878.18,1.44,23.08,3720.0,12841.0,1450.72,89.994,90.199,6.775,618.5,466.0,125.4,1.8947,1.9597,47.8
2020-12-30,3429.73,-0.64,1.2298,1.3625,103.19,19.9001,0.1211,0.9231,51.34,58270.0,1894.39,1.42,22.77,3724.25,12841.5,1437.89,89.68,89.365,7.0675,640.75,474.5,125.4,1.8923,1.9652,48.0
2020-12-31,,,1.2216,1.367,103.25,19.9143,0.1211,0.9132,51.8,57890.0,1898.36,1.32,22.75,3748.75,12885.5,,89.937,88.657,6.825,640.5,484.0,128.25,1.9029,1.9868,48.2
2021-01-01,,,1.2215,1.3672,103.2,19.9035,0.1211,0.9132,,,1898.67,1.09755,,,,,,88.622,6.815,,,,1.9021,1.9868,
2021-01-04,3432.69,0.42,1.2248,1.3571,103.13,19.9739,0.1132,0.9132,51.09,58010.0,1942.9,1.26105,26.97,3692.25,12685.5,1418.01,89.869,89.044,7.0125,642.0,483.75,126.15,1.9284,2.0094,47.8
2021-01-05,3446.24,0.85,1.2298,1.3627,102.72,19.8958,0.1211,0.9549,53.6,58010.0,1950.01,1.63685,25.34,3718.25,12793.5,1431.73,89.436,89.677,6.805,654.0,491.75,125.1,1.9409,2.0285,58.8
2021-01-06,3425.09,0.95,1.2327,1.3608,103.04,19.6496,0.1369,1.0355,54.3,58880.0,1918.61,1.70075,25.07,3740.5,12616.75,1436.03,89.53,89.108,6.675,647.5,495.0,120.9,1.9898,2.0691,57.6
2021-01-07,3474.13,1.03,1.2272,1.3568,103.81,20.0129,0.1369,1.0795,54.38,59170.0,1913.95,1.7254,22.37,3795.5,12928.0,1435.74,89.826,89.192,6.5225,642.25,494.0,121.1,2.006,2.0953,64.2
